para_id,term_str,n
90,xchweqa',1
90,xe'il,1
90,xe'ilik,1
90,xe'opon,1
90,xe'uchaxik,1
90,xe'uxik,1
90,xeb'e,1
90,xeb'ek,2
90,xech'akatajik,1
90,xecha',4
90,xechax,1
90,xek'utun,2
90,xekam,1
90,xekamik,1
90,xepixab'aj,1
90,xepixab'ik,1
90,xeq'ijin,1
90,xeqaj,1
90,xerajch'ij,1
90,xere,3
90,xetzukux,1
90,xewachinik,1
90,xib'alb'a,9
90,xil,1
90,xjok',1
90,xjun,1
90,xkanaj,1
90,xkib'an,1
90,xkib'ano,1
90,xkik'ulawachij,1
90,xkikojo,1
90,xkirip,1
90,xkitaq,1
90,xqetamaj,1
90,xtz'onox,1
90,xul,1
90,xulu,2
90,xulu',1
90,xuxik,1
90,ya',2
91,ajaw,8
91,ajawab',12
91,ajawal,1
91,ajpu,2
91,apa,1
91,apanoq,1
91,aponoq,1
91,aq'anoq,1
91,are,4
91,are',1
91,at,1
91,atan,1
91,atz'iyaq,1
91,b'a,5
91,b'a',1
91,b'enam,1
91,ch'akb'al,1
91,ch'uti'qoq,1
91,chi,31
91,chib'an,1
91,chib'ana',1
91,chik,8
91,chik'astaj,1
91,chik'atik,1
91,chika'yik,1
91,chikam,1
91,chikamik,1
91,chikamisaj,1
91,chiki'kot,2
91,chikib'ano,1
91,chikikamisaj,1
91,chikiluk,1
91,chikipach,1
91,chikipus,1
91,chikixulela',1
91,chimachka'y,1
91,chimayo,1
91,chiporoj,2
91,chipune',1
91,chipusu',3
91,chiqab'ij,1
91,chiqaj,1
91,chiqaya',1
91,chiqaya'o,1
91,chiqil,1
91,chitik,1
91,chiwaj,1
91,chiwinaqir,1
91,chixaj,1
91,chultakib'ana',1
91,chusaqb'isala',1
91,e,3
91,ib'oy,2
91,itzel,1
91,iwajil,2
91,iweta'm,1
91,iwib',1
91,iwumal,1
91,ix,2
91,ixajoj,1
91,ja,3
91,jala,1
91,jeb'elik,1
91,jujunal,1
91,jun,10
91,jusu',1
91,k'a,5
91,k'amol,1
91,k'astaj,1
91,k'iyamul,1
91,k'o,1
91,k'u,15
91,k'ut,22
91,k'ya,1
91,ka'ib',1
91,ka'y,1
91,ka'yel,1
91,kaki'kot,1
91,kakib'ano,1
91,kakik'astaj,1
91,kakina'o,1
91,kam,1
91,kamaq',1
91,kame,7
91,kaminaqil,1
91,kaq,1
91,kaqaj,3
91,kaqaxib'ij,1
91,kawa'lijoq,1
91,kaxajowilab'ik,1
91,ke,9
91,keb'anowik,1
91,kech,1
91,kecha',1
91,keje,5
91,keki'kot,1
91,keki'kotik,2
91,kemochochik,1
91,keq'ab'ar,1
91,keqaka'yij,1
91,keqamayjaj,1
91,kexajowik,2
91,kib',6
91,kib'ix,1
91,kichuch,1
91,kij,1
91,kijuyub'al,1
91,kik'u'x,1
91,kika'y,1
91,kiqajaw,1
91,kisamajel,1
91,kitzij,1
91,kitzijoxik,1
91,kiwach,4
91,kiwachib'al,1
91,kixajoj,2
91,kixajowik,1
91,kixb'etaqoq,1
91,kixcha',1
91,kixpe,1
91,kixpusu',1
91,kixxajowoq,1
91,kojk'ixb'ik,1
91,kojka'y,1
91,kojok,1
91,kojxob'ik,1
91,konojel,2
91,kuk',2
91,kumal,1
91,kurayij,2
91,kux,2
91,la,2
91,la',3
91,lib'ajchi',5
91,ma,14
91,mana,1
91,mayjab'al,1
91,meb'a',4
91,mixib'ij,1
91,mixxob'ik,1
91,na,3
91,nab'e,2
91,naj,1
91,naqi,4
91,nay,2
91,nim,3
91,nima'q,1
91,nutz'i',1
91,oj,2
91,on,1
91,pa,1
91,petoq,1
91,pu,2
91,puch,6
91,pujuy,2
91,pulinaq,1
91,qachmeb'a',1
91,qachuch,1
91,qak'u'x,1
91,qaka'y,1
91,qaqajaw,1
91,qawach,2
91,qaxajoj,1
91,qeta'on,1
91,qi,2
91,qib',1
91,qitzij,8
91,quk',1
91,qus,2
91,ra'il,1
91,rajawal,1
91,re,2
91,ri,20
91,ril,1
91,rochoch,2
91,ronojel,6
91,roponik,1
91,ruk',2
91,rumal,5
91,sachik,1
91,samajel,3
91,ta,18
91,taj,3
91,taqol,1
91,te,2
91,te',2
91,tz'i',2
91,tzatz,1
91,ub'aq',1
91,uje',1
91,ujolom,1
91,uk'u'x,3
91,uloq,1
91,uma,1
91,utz,2
91,utzijel,1
91,uwach,8
91,uxena'jik,1
91,we,1
91,wi,16
91,winaq,3
91,wochoch,2
91,wuqub',3
91,xa,16
91,xajoj,2
91,xajol,2
91,xb'alanq'e,3
91,xb'ochi,1
91,xch'a'o,1
91,xch'eke',1
91,xcha',5
91,xchiqab'an,1
91,xe'opon,2
91,xe'oponik,2
91,xe'uchax,4
91,xe'uchaxik,3
91,xeb'e,1
91,xeb'ek,1
91,xech'ijik,1
91,xecha',7
91,xek'atik,1
91,xel,1
91,xelejeb'ex,1
91,xepulik,1
91,xere,2
91,xib'alb'a,5
91,xikin,1
91,xjun,1
91,xk'asta,1
91,xk'astaj,5
91,xk'ole',1
91,xk'otix,1
91,xkib'an,2
91,xkib'ij,1
91,xkichap,1
91,xkik'olob'a',1
91,xkikemelaj,1
91,xkimayja,1
91,xkimayjaj,2
91,xkipoq'oj,1
91,xkiporoj,2
91,xkipus,2
91,xkipusu,1
91,xkita'o,2
91,xkitikib'a',1
91,xkixaj,4
91,xkixajo,2
91,xkutzinisaj,1
91,xoponik,1
91,xperepoxik,1
91,xpus,1
91,xqaj,1
91,xqeta'maj,1
91,xtz'onox,2
91,xtzul,1
91,xuchax,1
91,xul,1
92,aj,9
92,ajaw,3
92,ajawab',3
92,ajb'is,1
92,ajilan,1
92,ajlab'al,1
92,ajlatz'ab',1
92,ajmak,1
92,ajmoken,1
92,ajmoxwach,1
92,ajmuqulik,1
92,ajpu,7
92,ajtukur,1
92,ajtza,1
92,akam,1
92,al,1
92,are,12
92,b'a,3
92,b'i,1
92,b'i',2
92,ch'ajom,1
92,ch'ata,1
92,ch'atam,2
92,chaj,1
92,chapom,1
92,chi,25
92,chi'nel,1
92,chib'ana',1
92,chib'ano,1
92,chik,4
92,chik'astaj,1
92,chikik'jolomax,1
92,chita',2
92,chiwe,2
92,chiwechaj,1
92,chixe'on,1
92,choj,1
92,chok,3
92,chub'ik,1
92,chuch,1
92,chukamul,1
92,chunik'ajal,1
92,chuwach,2
92,chuwi',2
92,chuxik,1
92,e,9
92,ik'ajol,1
92,ikochib'al,1
92,iq'ij,1
92,iqajaw,1
92,itzel,1
92,iwach,1
92,iwal,1
92,iwalaxik,1
92,iwe,2
92,iwech,1
92,iwonojel,2
92,ix,4
92,ja,2
92,jun,11
92,junal,1
92,jusuk',1
92,k'a,7
92,k'ajisab'al,1
92,k'ajol,1
92,k'asam,2
92,k'axk'ol,1
92,k'im,1
92,k'o,1
92,k'u,8
92,k'u'x,1
92,k'ut,21
92,kab'awil,1
92,kajawarem,1
92,kal,1
92,kam,1
92,kame,7
92,kaminaq,1
92,kanoq,1
92,kaqan,1
92,kasik'in,1
92,kati't,4
92,ke,4
92,ke'uchaxik,1
92,kech,1
92,keje,6
92,kek'ulutajik,1
92,kelajik,1
92,kelik,1
92,kib',4
92,kib'i',3
92,kib'ij,1
92,kich'akatajik,1
92,kijalwachib'al,1
92,kik',1
92,kik'ajol,1
92,kik'axk'ol,1
92,kik'jolomax,1
92,kik'u'x,1
92,kikab'ichal,1
92,kikotirisay,1
92,kinimal,1
92,kiq'ij,1
92,kira'il,1
92,kisachik,1
92,kisik'ixik,1
92,kitik,1
92,kitzij,1
92,kiwach,6
92,kixajoj,1
92,kixok,1
92,kixqakamisaj,1
92,kixqasach,1
92,kixta'on,1
92,kochoch,1
92,kojipusu,2
92,kolotajel,1
92,konojel,4
92,koq'ik,2
92,la',3
92,lab'al,1
92,ma,12
92,maja,1
92,mak,1
92,mana,2
92,mayjab'al,1
92,mixib'an,1
92,mixqakuyu,1
92,muqul,1
92,na,4
92,nab'e,1
92,nay,5
92,nik'aj,4
92,nim,4
92,nimasiwan,1
92,nimaxolob'achan,1
92,no'j,1
92,nuwach,1
92,oj,4
92,ojer,3
92,okoq,1
92,pa,5
92,pakol,1
92,pom,1
92,pu,10
92,puch,7
92,puk'b'al,1
92,q'aq'al,1
92,q'eqa'il,1
92,qab'i',2
92,qaqajaw,3
92,qatzij,1
92,qawach,1
92,qe,2
92,qi,1
92,qitzij,2
92,rajawal,3
92,rajtza,1
92,ral,2
92,rax,1
92,re,2
92,ri,25
92,ri',1
92,rib',1
92,riy,1
92,rojonel,1
92,ronojel,3
92,ruk',1
92,rumal,3
92,sanik,1
92,saqi'il,1
92,saqil,2
92,siwan,1
92,sqaqi'n,1
92,ta,11
92,taj,1
92,taq,1
92,te,5
92,te',2
92,tikarinaq,1
92,tolob',1
92,toq'ob',2
92,tub'ul,1
92,tukuliy,1
92,ub'i',2
92,ujolom,1
92,uk'u'x,1
92,ula,1
92,ulew,3
92,uloq,1
92,umak,1
92,umalinik,1
92,umayxik,1
92,una'tab'al,1
92,upa,1
92,uraynik,1
92,usachik,1
92,utux,3
92,utz,2
92,uwach,1
92,wa',1
92,we,1
92,wi,19
92,winaq,2
92,wuqub',4
92,xa,12
92,xajol,1
92,xaraxoj,1
92,xaraxoxinaq,1
92,xax,1
92,xb'alanq'e,5
92,xb'anik,1
92,xcha',1
92,xchap,1
92,xchaqij,1
92,xchiqab'ij,3
92,xe'uchax,2
92,xe'ul,2
92,xe'ulelajoq,1
92,xeb'anow,1
92,xeb'eyox,1
92,xecha',4
92,xek'at,1
92,xek'isk'ub'ek,1
92,xekamik,1
92,xel,1
92,xelaj,1
92,xib'al,1
92,xib'alb'a,7
92,xikamisaj,1
92,xjeraxik,1
92,xjun,4
92,xk'astaj,1
92,xk'aton,1
92,xk'ulun,1
92,xkab'awilax,1
92,xki'kot,1
92,xkib'alij,1
92,xkib'ano,1
92,xkib'ij,1
92,xkik'astaj,1
92,xkikojisaj,1
92,xkil,1
92,xkitik,2
92,xkixulkiya',1
92,xojmakunik,1
92,xok,1
92,xot,1
92,xpe,3
92,xpus,1
92,xub'ina'j,2
92,xub'inatisaj,1
92,xuk'at,1
92,xuk'ulu',1
92,xukamib'ej,1
92,xuna',1
92,xuriqo,1
92,xuxik,1
93,aj,2
93,ajpu,3
93,are,2
93,chi,4
93,chik,1
93,jun,4
93,k'asam,1
93,k'u,1
93,k'ut,1
93,kanoq,1
93,kati't,1
93,ke,2
93,kekamoq,1
93,kiqajaw,3
93,la',1
93,na'tab'al,1
93,nab'e,1
93,nay,1
93,pu,1
93,ri,3
93,rumal,3
93,ta,2
93,ub'i',1
93,utux,1
93,uwach,1
93,wi,1
93,wuqub',1
93,x,1
93,xa,1
93,xb'alanq'e,1
93,xch'aw,1
93,xib'alb'a,2
93,xkil,1
93,xkitik,1
93,xkoj,1
93,xmukane,1
93,xojeroq,1
93,xpe,1
93,xub'ina'j,1
94,ajpu,1
94,al,1
94,are,3
94,b'ij,1
94,chaj,1
94,chel,1
94,chi,14
94,chik,2
94,chisachik,1
94,chuxik,1
94,chuxoq,1
94,e,2
94,ib'i',1
94,ik',1
94,ikamik,1
94,isachik,1
94,iwe,1
94,jun,3
94,jusu',1
94,k'ajol,1
94,k'ajolab',1
94,k'axk'ol,1
94,k'u,4
94,k'ut,5
94,k'ute,1
94,kach'akanik,1
94,kachb'il,1
94,kaj,4
94,kanajoq,1
94,ke,1
94,keje,2
94,kipixab'ik,1
94,kiqajaw,3
94,kixq'ijiloxik,1
94,kixsik'ix,1
94,kumal,1
94,la',1
94,loq,1
94,ma,2
94,nab'e,3
94,nay,2
94,nik'aj,1
94,oj,1
94,omuch',1
94,pakol,1
94,pu,2
94,pu'il,1
94,puch,1
94,puk'b'a,1
94,puk'b'al,1
94,q'ij,1
94,ra'il,1
94,re,1
94,rech,2
94,ri,4
94,ri',1
94,ronojel,2
94,rumal,2
94,saq,1
94,saqil,2
94,sipakna,1
94,sqaqi'n,1
94,ta,6
94,ub'aq',1
94,ub'i',3
94,uch'umilal,1
94,uchi',1
94,ujunal,1
94,uk'ajol,1
94,uk'u'x,3
94,ulew,1
94,upam,1
94,utza'm,1
94,uwach,3
94,uwiqik,1
94,wa,1
94,waral,1
94,we,1
94,wi,10
94,wuqub',1
94,xa,4
94,xb'an,1
94,xb'ekiwiqa',1
94,xch'akatajinaqoq,1
94,xcha'taj,2
94,xe'aq'an,2
94,xe'uxik,1
94,xecha',2
94,xek'oje',1
94,xekam,1
94,xere,3
94,xib'alb'a,1
94,xkanaj,1
94,xkikub'a',1
94,xkinimaj,1
94,xkiwiq,1
94,xkub'ax,1
94,xrajuxik,1
94,xsaqirik,1
94,xtz'onox,1
94,xu,1
94,xuriq,1
94,xuxik,1
95,ajache',1
95,ajilan,1
95,al,1
95,alom,3
95,aponoq,1
95,aq'ab'al,1
95,are,4
95,b'elejeb',1
95,b'it,1
95,b'itol,2
95,ch'umil,1
95,ch'uti'echa',1
95,ch'utitiko'n,1
95,chi,10
95,chik,1
95,chikop,2
95,chok,1
95,chuch,1
95,chupan,1
95,e,5
95,echa',6
95,ik',1
95,ja',2
95,jal,1
95,joj,1
95,juyub',1
95,k'a,1
95,k'ajol,1
95,k'ajolom,3
95,k'amol,1
95,k'awex,1
95,k'el,1
95,k'ilaj,1
95,k'o,1
95,k'u,2
95,k'ut,9
95,kab',1
95,kajib',2
95,kako,1
95,kawachin,1
95,kayala',2
95,ke,1
95,ke'uchaxik,1
95,keje,2
95,kepe,1
95,kib'i',2
95,kina'oj,1
95,kiti'ojil,1
95,kiwi',1
95,kuma,1
95,kumal,1
95,la',1
95,ma,2
95,mipuxq'ale'ik,1
95,mixq'ale',1
95,mixtz'aqutzinik,1
95,mixyopijik,1
95,nay,1
95,nima'echa',1
95,nimatiko'n,1
95,nojinaq,2
95,okinaq,1
95,pa,2
95,pan,5
95,paxil,4
95,peq,1
95,puch,5
95,q'alal,1
95,q'anajal,5
95,q'equmal,1
95,q'ij,1
95,q'inom,1
95,q'o'l,1
95,q'ukumatz,2
95,qajaw,2
95,qanab'e,2
95,qus,1
95,rapenal,1
95,raqan,1
95,recha',1
95,ri,10
95,ronojel,1
95,ruk',1
95,rumal,1
95,saqijal,5
95,saqil,3
95,sqaqi'n,1
95,ta,5
95,tapa'l,1
95,te,1
95,tepew,2
95,tinamit,1
95,tulul,1
95,tz'aq,2
95,tz'aqol,2
95,tzatz,2
95,tzij,1
95,tzuqul,1
95,ub'e'el,2
95,ub'i',2
95,uka'l,1
95,ukik'el,2
95,ulew,1
95,uq'ab',1
95,uq'ab'chi'al,1
95,uriqitajik,1
95,usaqirik,1
95,uti'ojil,4
95,utikerik,1
95,utiw,1
95,utz'ukik,1
95,utzijel,1
95,utzilaj,1
95,uwach,1
95,uwachinel,1
95,uwinaqil,1
95,wa',1
95,wa'e,1
95,waral,1
95,wi,7
95,winaq,10
95,xa,4
95,xb'ekina'oj,1
95,xb'in,1
95,xeb'ison,1
95,xecha',2
95,xeki'kot,1
95,xel,1
95,xena'ojinik,1
95,xk'ut,2
95,xke'x,1
95,xkib'an,1
95,xkikana'isaj,1
95,xkikoj,1
95,xkipukuj,1
95,xkiriqo,2
95,xkitzukuj,1
95,xmolomanik,1
95,xmukane,1
95,xna'ojix,1
95,xok,3
95,xokik,1
95,xpe,1
95,xtzukux,1
95,xub'an,1
95,xulik,1
95,xuxik,2
95,xwinaqir,1
95,yak,1
96,ab'aj,1
96,achij,1
96,achijil,1
96,ajb'it,3
96,ajtz'aq,3
96,alom,4
96,aq'ab',2
96,are,2
96,at,2
96,b'alam,4
96,b'i,2
96,b'it,3
96,b'itol,3
96,ch'ipikaqulja,1
96,ch'uti'n,2
96,cha'om,1
96,chawaxoq,1
96,che',1
96,chi,10
96,chik,4
96,chik'i'arik,1
96,chikil,1
96,chikilixtaj,1
96,chikilo,1
96,chikisolwachij,1
96,chiqab'an,1
96,chiqab'ij,1
96,chisolmuquj,1
96,chitija',1
96,chiwe,1
96,chiwila',1
96,cho,1
96,chopon,1
96,chuch,1
96,chuxoq,1
96,e,6
96,ib'inib'al,1
96,ich'ab'al,1
96,ik'ojey,1
96,iq'ib'alam,2
96,ixoq,1
96,jucha,1
96,juchalik,1
96,juraqan,1
96,jusuk',1
96,juyub',2
96,k'a,3
96,k'ajolom,4
96,k'amo,3
96,k'itze',2
96,k'o,3
96,k'u,2
96,k'ut,11
96,kab'awil,1
96,kaj,7
96,kajtz'uk,1
96,kajxukut,1
96,kakib'ij,1
96,kamul,1
96,kaqana'o,2
96,karaj,1
96,ke,1
96,ke'ucha'xik,1
96,ke'uchaxik,1
96,ke'uxi,1
96,keb'in,1
96,kecha',1
96,keje,1
96,kek'iritajik,1
96,kemuqunik,2
96,kepoq'otajik,1
96,keta'mab'al,1
96,ketamab'al,1
96,kib'anoj,1
96,kib'i',3
96,kib'it,1
96,kib'itik,2
96,kichuch,1
96,kik'amowanik,1
96,kilon,1
96,kimuqub'al,2
96,kina'oj,1
96,kiqajaw,1
96,kitz'aq,1
96,kitz'aqik,1
96,kitz'ukik,1
96,kiwachib'al,2
96,kiwilo,1
96,kixmuqunana,1
96,kixmuqunik,1
96,kixta'onik,1
96,kojb'isonik,1
96,kojch'awik,1
96,kojsilab'ik,1
96,kojta'onik,1
96,kopon,1
96,kuk',1
96,kuxlab',1
96,lab'e,1
96,lib'ajchi',1
96,loq'olaj,1
96,ma,13
96,maj,1
96,maja,2
96,majukutaj,2
96,mana,1
96,mi,3
96,mixketa'maj,1
96,mixkib'ij,1
96,mixojuxik,1
96,mixojwinaqirik,1
96,na,3
96,nab'e,3
96,naj,1
96,najt,1
96,naqaj,2
96,nawal,1
96,nay,1
96,nim,2
96,oj,2
96,on,1
96,oxmul,1
96,pa,8
96,palo,1
96,pu,3
96,puch,3
96,pus,1
96,q'alaj,1
96,q'ukumatz,2
96,qab'it,1
96,qajaw,1
96,qamam,1
96,qanab'e,1
96,qati't,1
96,qatz'aq,1
96,qayojo',1
96,qitzij,2
96,raxakaqulja,1
96,re,2
96,ri,11
96,ri',1
96,ronojel,5
96,rox,1
96,ruk',1
96,rumal,4
96,saqiroq,1
96,sqaqi'n,2
96,ta,12
96,taq'aj,2
96,te,3
96,tepew,2
96,tz'aq,3
96,tz'aqol,3
96,tzatz,1
96,uk'amik,1
96,uk'oje'ik,1
96,uk'u'x,1
96,ukab',1
96,ukaj,1
96,ulew,3
96,upa,2
96,upam,4
96,uq'atajil,1
96,utukel,1
96,utz,6
96,utzilaj,1
96,uwach,1
96,uwachulew,1
96,uwe,3
96,uxe',3
96,wa'e,1
96,wach,1
96,wi,11
96,winaq,5
96,xa,13
96,xchijunamataj,1
96,xe',1
96,xe'alanik,1
96,xe'ucha'xik,1
96,xe'uchaxik,1
96,xe'uxik,1
96,xeb'inik,1
96,xeb'itik,1
96,xech'awik,1
96,xecha',1
96,xechapanik,1
96,xek'ajolaxik,1
96,xemuqum,1
96,xemuqunik,1
96,xeta'on,1
96,xetz'aqik,1
96,xetz'onox,1
96,xetzijon,1
96,xewinaqwachin,1
96,xik'ow,1
96,xk'isketa'maj,1
96,xk'isketamaj,1
96,xk'iskil,1
96,xk'iskilo,1
96,xkib'an,1
96,xkik'amowaj,1
96,xkimuquj,1
96,xkita'o,1
96,xmukane,1
96,xojchi'nik,1
96,xojwachinik,1
96,xopon,1
96,xpiyakok,1
96,xqeta'maj,1
96,xqilo,1
96,xuxik,2
97,chi,3
97,chik,2
97,e,2
97,k'o,1
97,k'u,1
97,k'ut,3
97,kab'awil,1
97,kaj,2
97,kajib',1
97,keje,4
97,ketamab'al,1
97,kib'itik,1
97,kik'ulel,1
97,kina'ob'al,1
97,kitz'aqik,1
97,kiwach,1
97,kixoqil,1
97,lemo,1
97,nab'e,1
97,naqaj,1
97,pa,1
97,puch,1
97,q'alaj,1
97,qamam,1
97,qaqajaw,1
97,ri,4
97,ronojel,1
97,ruk',1
97,rumal,2
97,ta,1
97,ub'aq',1
97,uk'u'x,3
97,ulew,1
97,usachik,1
97,utikarib'al,1
97,uwach,1
97,uxe',1
97,waram,1
97,wi,3
97,winaq,1
97,xa,4
97,xemuqun,1
97,xere,1
97,xk'oje',1
97,xkik'am,1
97,xmoyik,1
97,xmoyomob'ik,1
97,xna'ojin,1
97,xuxik,1
97,xuxlab'ix,1
97,xwab'ax,1
98,anim,1
98,aq'ab',2
98,are,1
98,b'alam,4
98,chi,2
98,chik,1
98,chomija',1
98,e,1
98,iq'ib'alam,2
98,ixoq,1
98,jeb'el,1
98,k'itze',2
98,k'o,2
98,k'u,1
98,kajapaluna',1
98,kaqixaja',1
98,kib'i',1
98,kik'u'x,1
98,kik'ulel,1
98,kixoqil,2
98,majukutaj,2
98,qi,1
98,qitzij,1
98,rixoqil,4
98,ruk',1
98,rumal,1
98,ta,1
98,tz'ununija',1
98,ub'i',4
98,wa',1
98,xek'astajik,1
98,xki'kot,1
99,ab'aj,1
99,aj,5
99,ajaw,2
99,ajk'ix,2
99,ajk'ixb',1
99,ajkab',1
99,ajloq',2
99,ajnim,2
99,ajpu,1
99,ajxob',1
99,akul,1
99,alom,1
99,amaq',4
99,aq'ab',3
99,aqaroq,1
99,are,4
99,are',1
99,at,4
99,b'alam,7
99,b'alamija,1
99,b'atenaja,1
99,b'e,1
99,b'elejeb',2
99,b'i,3
99,b'it,1
99,b'itol,2
99,ch'ipakaqulja,1
99,ch'ipinanawak,1
99,ch'ob',1
99,ch'u'j,1
99,ch'umilaja,1
99,ch'uti'amaq',1
99,ch'utijuyub',1
99,chajal,1
99,chalaxik,1
99,chalaxoq,1
99,chawaxoq,2
99,chaya',1
99,che',1
99,chi,26
99,chib'e,2
99,chichajin,2
99,chik,5
99,chikib'ano,1
99,chikipaqab'a',2
99,chikisik'ijoq,1
99,chinamit,1
99,chiqariq,1
99,chuch,1
99,chuchax,1
99,chuwach,1
99,e,18
99,elenaq,1
99,etamanel,1
99,ik'oq'ij,1
99,ilo,1
99,ilokab',2
99,iq'ib'alam,2
99,ja,4
99,jab'i'oq,1
99,jalajoj,1
99,jo',1
99,jok,1
99,jun,5
99,juraqan,1
99,jutaq,1
99,juyub'al,2
99,k'ajolom,1
99,k'aslem,1
99,k'eche',1
99,k'i,2
99,k'iche',2
99,k'itze',3
99,k'iy,1
99,k'o,2
99,k'ojaj,1
99,k'oley,1
99,k'olik,1
99,k'u,4
99,k'ut,7
99,k'ya,1
99,ka'y,1
99,kab'awil,1
99,kaj,7
99,kajib',3
99,kanchajeleb',1
99,kaqchikeleb',1
99,kawiqib',1
99,ke'uchaxik,1
99,keb'ek,1
99,kech,1
99,keje,2
99,kemuqun,1
99,keta'm,1
99,kib'aja,1
99,kib'i',2
99,kib'inowik,1
99,kich'ab'al,1
99,kichuch,1
99,kijujunal,1
99,kik'ajol,1
99,kik'oje'ik,1
99,kik'u'x,1
99,kik'u'xla'n,1
99,kilawachin,1
99,kime'al,1
99,kiwach,2
99,kiwachib'al,1
99,kixoqil,1
99,kojata',1
99,kojawab',1
99,kojawila',1
99,kojaya',1
99,kojcha',1
99,kojtzijon,1
99,kolob',1
99,konojel,2
99,kumatz,1
99,la',7
99,lamakib',1
99,li'anik,2
99,ma,4
99,maja,2
99,maja',4
99,majukutaj,3
99,mana,1
99,mi,1
99,mixqacholo,1
99,mojasaqo,1
99,na'onel,1
99,na'tal,1
99,najt,1
99,nay,1
99,nim,3
99,nima'amaq',1
99,nimach'umil,1
99,nimajuyub',1
99,nimaq,1
99,nimja'ib'ab',1
99,oj,3
99,ojqatzukuj,1
99,oloman,1
99,oxch'ob',1
99,oxlajuj,2
99,pa,1
99,poq'ol,2
99,pu,1
99,puch,2
99,q'eqawinaq,1
99,q'ij,12
99,q'ukumatz,1
99,qajaw,1
99,qanab'e,1
99,qe,1
99,qech,1
99,qetala',1
99,qi,4
99,qila',1
99,qoyob'ej,1
99,rab'inaleb',1
99,rati't,2
99,raxakaqulja,1
99,raxal,2
99,raxanawawak,1
99,re,1
99,rech,3
99,releb'al,7
99,reta'm,1
99,rewaxik,1
99,ri,14
99,ri',2
99,rij,1
99,rochoch,1
99,ronojel,1
99,royob'exik,1
99,ruk',6
99,sachel,1
99,saq,5
99,saqajib',1
99,saqiroq,2
99,saqiwinaq,1
99,selawachin,1
99,ta,13
99,taj,2
99,tamub',2
99,tekpan,1
99,tepew,2
99,tinamit,2
99,tujal,1
99,tz'aq,1
99,tz'aqol,2
99,tz'ikinaja,1
99,tz'ononik,1
99,tzatz,2
99,tzij,1
99,tzijol,1
99,ub'i',4
99,ub'inib'al,1
99,uch'ab'aja,1
99,uch'ab'al,1
99,uk'oje'ik,1
99,uk'u'x,4
99,ulew,4
99,uloq,1
99,umam,4
99,unima'qil,2
99,upa,2
99,uq'a,2
99,uqajaw,4
99,usaqirik,1
99,utikarik,1
99,utzij,1
99,utzijel,1
99,utzilaj,3
99,uxe',2
99,uxikin,1
99,w,1
99,we,1
99,wi,17
99,winaq,12
99,wok,1
99,xa,15
99,xe'uxik,1
99,xeb'e,2
99,xecha',6
99,xek'iyarik,1
99,xek'oje,1
99,xeq'ilonik,1
99,xere,4
99,xesik'inik,1
99,xk'iyarik,1
99,xk'oje',1
99,xkib'ano,1
99,xkil,1
99,xkita'o,1
99,xkitz'onoj,1
99,xkiyajob'ej,1
99,xkos,1
99,xmukane,1
99,xok,1
99,xpe,2
99,xpiyakok,1
99,xpoq'otaj,1
99,xpoq'otajik,2
99,xqatz'ib'aj,1
99,xuxik,3
99,yaki,1
100,aj,1
100,ajawab',2
100,ajilan,1
100,amaq',1
100,aq'ab',3
100,are,2
100,are',1
100,awilix,2
100,b'alam,6
100,chi,9
100,cholon,1
100,chub'inik,1
100,e,1
100,ilokab',3
100,iq'ib'alam,3
100,jaqawitz,2
100,jun,1
100,junam,1
100,juyub',1
100,k'amol,1
100,k'eche',1
100,k'iche',2
100,k'itze',3
100,k'o,1
100,k'u,2
100,k'ut,10
100,kab'awil,5
100,kaqchekeleb',1
100,ke,1
100,keje,1
100,keki'kotik,1
100,kik'oje'ik,1
100,kikab'awil,1
100,kimam,1
100,kiqajaw,1
100,kitzij,1
100,konojel,1
100,la',1
100,ma,2
100,majukutaj,3
100,mixqariqo,1
100,nab'e,2
100,nik'aqaj,1
100,nima'q,1
100,oxib',2
100,pek,1
100,qatzukum,1
100,qeta'm,1
100,rab'inaleb',1
100,rachk'eche',1
100,re,1
100,relik,1
100,ri,4
100,rib',2
100,riqaxik,1
100,ronojel,1
100,rox,1
100,roxichal,1
100,ruk',2
100,rumal,2
100,siwan,1
100,suywa',1
100,ta,1
100,tamub',5
100,taq'aj,1
100,tinamit,1
100,tojil,6
100,tulan,2
100,tz'ikinaja,1
100,tzatz,1
100,ub'i',9
100,ub'ina'm,1
100,ukab'awil,1
100,ukoq,1
100,uloq,2
100,umam,1
100,uqajaw,1
100,wa',2
100,wakamik,2
100,wi,9
100,winaq,3
100,wuqub',2
100,xa,4
100,xe'opon,2
100,xeb'e,1
100,xecha',1
100,xekel,1
100,xel,2
100,xere,2
100,xk'amowik,1
100,xma,1
100,xok,1
100,xoponik,1
100,xruk'a'j,1
100,xujach,1
100,xuk'am,1
100,xuk'amo,3
100,xutzoqopij,1
100,yaki,1
101,amaq',2
101,aq'ab',1
101,aqaroq,1
101,are,1
101,at,2
101,b'alam,2
101,b'i,4
101,cha',1
101,chi,10
101,chik,1
101,chikop,1
101,chisach,1
101,chub'inik,1
101,chupan,1
101,e,3
101,iwech,1
101,ja,1
101,jalajoj,1
101,jumaj,1
101,k'itze',1
101,k'o,3
101,k'u,4
101,k'ul,1
101,k'ut,5
101,kab'awil,1
101,kanikow,1
101,ke,1
101,kech,1
101,kib',2
101,kib'i'j,1
