chap_num,term_str,n
52,i,5
52,ik'i,5
52,ik'oq'ij,2
52,in,1
52,ja,1
52,jo',1
52,ju,3
52,jujun,1
52,jun,2
52,junam,1
52,junelik,1
52,jutik,1
52,juyub'al,1
52,k'a,1
52,k'ab'awil,3
52,k'ama',1
52,k'amik,1
52,k'amowab'al,1
52,k'ate,3
52,k'o,2
52,k'omajil,1
52,k'u,12
52,k'u'x,4
52,k'ut,18
52,kab'ixik,1
52,kacha',2
52,kajawarem,1
52,kamik,1
52,kanoq,2
52,kaqaj,1
52,kaqchekeleb',2
52,karajon,1
52,katikal,1
52,kejalow,1
52,kewa,1
52,kewar,1
52,keyakataj,1
52,ki,17
52,kib',1
52,kicha',1
52,kik'el,1
52,kilawachin,1
52,kinkiq'aluj,1
52,kiselawachin,1
52,kitz'onoj,1
52,kitze,6
52,kixcha',1
52,kixk'amowan,1
52,kixqajb'oq,1
52,kojtike',1
52,koq,1
52,kuk',1
52,kul,1
52,kulik,1
52,kumal,1
52,la',5
52,ma,10
52,maja,1
52,majukutaj,5
52,mawi,7
52,meskel,5
52,mewajik,1
52,na,7
52,nab'e,1
52,naqi,3
52,nim,1
52,nima,3
52,pa,5
52,petenaq,1
52,petik,1
52,pu,4
52,puch,7
52,puwaq,2
52,q'aq',7
52,q'aq'al,3
52,q'equ'mal,1
52,q'ij,8
52,qa,3
52,qan,1
52,qatz'onoj,1
52,qi,3
52,qitzij,1
52,qochoch,2
52,raxa,1
52,releb'al,3
52,relik,1
52,retal,2
52,ri,18
52,ri',2
52,rib',1
52,rilik,1
52,ronojel,3
52,rumal,1
52,saqirik,3
52,saqirisay,1
52,sib',2
52,sotz',1
52,sotz'ila,1
52,sqaqi'n,1
52,su,1
52,suk',1
52,suywa,2
52,ta,25
52,taj,3
52,tepewal,1
52,tojil,11
52,tolok',5
52,tu'nik,1
52,tu'xik,2
52,tulan,5
52,tzij,2
52,u,26
52,ub'ik,1
52,ula,3
52,ulew,1
52,uloq,2
52,utz,7
52,wa',1
52,wach,6
52,wachib'al,1
52,wakamik,1
52,waral,2
52,wi,12
52,winaq,2
52,xa,11
52,xawi,1
52,xch'akajataj,1
52,xch'ataj,1
52,xcha',1
52,xchiqil,1
52,xe',5
52,xe'ik'o,1
52,xe'ik'ow,1
52,xe'ik'owik,1
52,xe'uchax,2
52,xeb'oqotaj,1
52,xecha',9
52,xek'oje',1
52,xemiq'ik,1
52,xepe,1
52,xepetik,2
52,xere,2
52,xikin,2
52,xixb'itik,1
52,xixtz'aqik,1
52,xk'o,1
52,xk'otix,1
52,xkib'ano,2
52,xkib'ij,1
52,xkichokob'ej,1
52,xkijut,1
52,xkik'am,2
52,xkik'iyalaj,1
52,xkik'ulub'a',1
52,xkikanaj,1
52,xkitu'nik,1
52,xkitz'onoj,1
52,xkoq'otaj,1
52,xnik'wachixik,1
52,xol,1
52,xoq',2
52,xpe,3
52,xpus,1
52,xpusik,1
52,xreleq'aj,1
52,xub'ij,1
52,xuk'ulu,1
52,xukanajib'ej,1
52,xul,1
52,xuriqo,1
52,xutz'onoj,1
52,xuya',1
52,xuya'o,2
52,xyoq'otaj,1
53,a,2
53,amaq',1
53,are',2
53,at,3
53,b'i',4
53,b'i'nam,1
53,chi,3
53,chiri',4
53,chuwi',1
53,chuxik,2
53,ilokab',2
53,in,2
53,jun,1
53,junam,1
53,juyub',3
53,k'iche',3
53,k'u,2
53,k'ut,3
53,ki,1
53,kib',4
53,konojel,2
53,mawi,1
53,oxib',1
53,pixab',1
53,puch,1
53,qa,1
53,ri,2
53,ri',2
53,ruk',1
53,sachel,1
53,ta,3
53,tamub',2
53,tzij,1
53,u,2
53,wa',1
53,wakamik,1
53,wi,4
53,winaq,2
53,xa,1
53,xcha',1
53,xe'opon,1
53,xe'ul,1
53,xecha',1
53,xekuchu,1
53,xkikob'isaj,1
53,xkikuch,1
53,xkipixab'aj,1
53,xkoj,1
53,xuchax,1
54,ab'aj,3
54,aj,2
54,aq'ab',1
54,aq'ab'al,1
54,are',7
54,awilix,1
54,b'alam,3
54,b'i,4
54,b'i',11
54,b'is,1
54,b'oqotajinaq,1
54,ch'ami'y,1
54,ch'umil,1
54,chalaxoq,1
54,chi,11
54,chik,2
54,chikilawachij,1
54,chikina'o,1
54,chikiqumej,1
54,chikisiqo,1
54,chikoyob'ej,1
54,chila',1
54,chiq'atatat,2
54,chiri',3
54,cholochik,1
54,chomi,1
54,chupan,1
54,chuwach,1
54,chuwi',3
54,e,1
54,echa',1
54,eqal,1
54,ik'i,1
54,ik'owik,1
54,ixim,1
54,ja,4
54,ja',1
54,jachon,1
54,jaq'awitz,1
54,ju,1
54,juna,1
54,juyub',2
54,k'ab'awil,1
54,k'axk'ol,1
54,k'o,1
54,k'oleje',1
54,k'u,6
54,k'u'x,2
54,k'ut,5
54,kajapalu,1
54,kakib'an,1
54,kaqchekeleb',2
54,kaqix,1
54,keje',3
54,kewa,1
54,kewa'ik,1
54,ki,8
54,kib',3
54,kib'il,2
54,kitze,1
54,kub'ano,1
54,kuk'a'am,1
54,kumal,1
54,ma,1
54,maja,4
54,majukutaj,1
54,mawi,1
54,mewa,1
54,mewajik,2
54,na,3
54,nab'e,1
54,nim,1
54,nima,3
54,pa,2
54,palo,3
54,pixab',2
54,q'alaj,1
54,q'equ'mal,1
54,q'ij,1
54,qib',1
54,rab'inaleb',1
54,relik,1
54,ri,5
54,ri',7
54,rib',1
54,rixoqil,5
54,ruk',6
54,sachinaq,1
54,sanayeb',2
54,saqirik,1
54,ta,6
54,taq,1
54,tojil,1
54,tz'ikina,1
54,tz'ununi,1
54,u,13
54,uk',1
54,ula,2
54,uloq,6
54,wa,2
54,wakamik,3
54,wi,12
54,xa,5
54,xawi,2
54,xb'i'naj,1
54,xcha',1
54,xe',1
54,xe'ik'ow,5
54,xe'opon,1
54,xecha',1
54,xek'oje'ik,1
54,xepetik,1
54,xepixab'an,1
54,xkib'i'natisaj,1
54,xkib'ij,1
54,xma,1
54,xojpaxin,1
54,xojpe,1
54,xuxik,2
55,ah,1
55,aj,5
55,akab',1
55,akarok,1
55,amaq',6
55,aq'ab',4
55,are,2
55,are',1
55,atz'iaq,1
55,awilix,5
55,b'a,1
55,b'alam,16
55,b'i,1
55,b'i',8
55,b'i'nam,1
55,b'inib'al,1
55,b'is,2
55,ch'akab'al,1
55,ch'umil,2
55,ch'uti,1
55,chaxqab'ano,1
55,chel,1
55,chi,11
55,chik,1
55,chik'arinaq,1
55,chikech,2
55,chila',3
55,chilik,1
55,chiqab'ij,1
55,chire,2
55,chireqaxik,1
55,chiri',9
55,chitz'aq,1
55,cholom,1
55,chuchax,2
55,chuwach,1
55,chuwi',6
55,e,3
55,ek',1
55,ewab'al,2
55,ewal,1
55,ewaxa,1
55,i,1
55,ik',1
55,ik'i,4
55,ik'oq'ij,1
55,ilokab',3
55,iwumal,1
55,ix,1
55,ja,2
55,jaq'awitz,9
55,ju,1
55,jujun,2
55,jun,7
55,junam,1
55,juyub',5
55,juyub'al,1
55,k'ab'awil,10
55,k'ajb',2
55,k'an,1
55,k'at,1
55,k'ate,1
55,k'axk'ol,1
55,k'eche'laj,7
55,k'i,1
55,k'ixb',2
55,k'o,2
55,k'oje'ik,1
55,k'u,5
55,k'u'x,3
55,k'u'xlal,1
55,k'ut,11
55,ka'yal,1
55,kab',2
55,kanajik,1
55,kanajoq,1
55,kaqchekeleb',1
55,kech'aw,1
55,kech'awik,1
55,kecha',1
55,kek'a'am,1
55,ki,11
55,kib',1
55,kib'il,1
55,kitze,6
55,kojb'ek,1
55,kojb'oqotajik,1
55,kojiya',2
55,kojk'oje',1
55,kojkanab'ixik,1
55,kojyakatajik,1
55,kok,2
55,konojel,1
55,ku'b'ukuxinaq,1
55,ku'b'ulik,1
55,kuchaxik,1
55,kuk'a'am,1
55,kumal,4
55,kumatz,1
55,kunab'al,1
55,kus,1
55,kuxlab',1
55,la',2
55,lab'al,1
55,ma,5
55,maja,1
55,majukutaj,5
55,mam,1
55,mawi,1
55,mi,2
55,mok'em,2
55,na,3
55,nab'e,2
55,nab'ek,1
55,nawal,1
55,nim,3
55,nima,7
55,oj,2
55,oq'ej,1
55,pa,18
55,pakatajik,1
55,pam,1
55,pu,2
55,puch,8
55,q'aq',1
55,q'ij,5
55,q'in,1
55,qa,5
55,qajaw,1
55,qib',1
55,rab'inaleb',1
55,ralaxik,1
55,releb'al,1
55,relik,1
55,ri,12
55,ri',4
55,ronojel,3
55,roq'ej,1
55,ruk',3
55,rumal,4
55,saqi,1
55,saqirib'al,1
55,saqirik,5
55,saqiroq,1
55,sik',1
55,siwan,6
55,sochoj,1
55,suywa,1
55,ta,12
55,taj,3
55,tamub',2
55,tan,1
55,taq,3
55,tewnik,1
55,ti',1
55,tojil,6
55,toq'ob',1
55,tulan,1
55,tz'alam,1
55,tz'ikina,1
55,tzatz,4
55,tzukuj,1
55,u,28
55,uloq,3
55,utz,1
55,wa',2
55,wach,3
55,wachinik,1
55,wakamik,4
55,waral,1
55,waram,1
55,we,1
55,wi,33
55,xa,14
55,xawi,5
55,xcha',1
55,xe'ek'ow,1
55,xech'aw,1
55,xech'awik,1
55,xecha',3
55,xechawax,1
55,xek'oje',4
55,xepe,2
55,xesaqir,1
55,xewax,3
55,xeya',1
55,xib'inik,1
55,xk'ixb',1
55,xk'oje',5
55,xk'u,1
55,xkajnaj,1
55,xkanaj,2
55,xkik'am,1
55,xkikob'isaj,1
55,xkitinamit,1
55,xkojilowik,1
55,xkoyob'ej,2
55,xo'l,2
55,xojpe,1
55,xok,1
55,xpe,1
55,xqok'otaj,1
55,xsaqir,1
55,xsaqirik,1
55,xtak'atob',1
55,xul,2
55,xuxik,1
55,xyopij,1
55,yakalem,1
56,ab'aj,2
56,ah,1
56,aj,5
56,ajilan,1
56,akab',1
56,akarok,1
56,alub'ik,1
56,amaq',4
56,apanoq,1
56,aponoq,2
56,aq'ab',4
56,aq'anoq,1
56,are,6
56,are',4
56,atz'iaq,1
56,awi,2
56,awilix,2
56,b'alam,17
56,b'ate,1
56,b'ayatajik,1
56,b'e,1
56,b'i,1
56,b'i',18
56,b'i'nam,1
56,b'ix,2
56,ch'ab'a,1
56,ch'ab'al,5
56,ch'ak,1
56,ch'aqalik,1
56,ch'ob',1
56,ch'ob'il,1
56,ch'umil,3
56,ch'uti,2
56,ch'uti'n,1
56,cha',1
56,chajalan,1
56,chajkar,1
56,chaq',2
56,che',1
56,chela,2
56,chelik,1
56,chi,20
56,chik,5
56,chikop,5
56,chila',10
56,chimalkan,1
56,chinamit,1
56,chiraj,1
56,chire,2
56,chiri',9
56,chirij,2
56,chitiltotik,1
56,chu,2
56,chuchaxik,2
56,chupan,2
56,chuwi',4
56,e,6
56,ek',1
56,ichal,3
56,ik',3
56,ik'i,4
56,ik'oq'ij,1
56,ilokab',2
56,ja,6
56,jalan,1
56,jalk'at,1
56,jalk'atajinaq,1
56,jaq'awitz,4
56,jarub',1
56,ju,1
56,jumaj,1
56,jun,8
56,junamataj,1
56,jutaq,1
56,juyub',4
56,juyub'al,1
56,k'ab'awil,12
56,k'ab'awilal,1
56,k'ajb',4
56,k'amowab'al,1
56,k'an,2
56,k'atan,1
56,k'atanal,1
56,k'ate,7
56,k'eche',1
56,k'eche'laj,1
56,k'eletzu,1
56,k'iche',1
56,k'ixb',2
56,k'iya,1
56,k'o,7
56,k'oje'ik,1
56,k'oleje',1
56,k'oxol,2
56,k'u,9
56,k'u',1
56,k'u'x,6
56,k'uch,1
56,k'ut,9
56,k'ute,2
56,kaj,2
56,kakib'an,1
56,kanoq,1
56,kaqchekeleb',2
56,katz,1
56,kawachinik,1
56,kawistan,1
56,keje',3
56,keki'kotik,2
56,keoq'ik,1
56,keuchaxik,1
56,ki,27
56,ki'kotem,1
56,kib',1
56,kib'a,1
56,kib'il,1
56,kitzalkwat,1
56,kitze,5
56,kixb',1
56,koj,3
56,koq',1
56,kot,1
56,kumal,1
56,lemo',1
56,lo,2
56,loq'olaj,1
56,ma,6
56,maja,2
56,majukutaj,5
56,mawi,3
56,mexiko,1
56,mi,2
56,mixtam,1
56,muqu,1
56,na,2
56,nab'e,3
56,nay,2
56,nim,4
56,nima,3
56,oj,1
56,oliman,1
56,on,1
56,ox,1
56,oxib',1
56,pa,7
56,pam,1
56,petenaq,1
56,po,2
56,pom,9
56,pu,1
56,puch,10
56,q'atat,1
56,q'equ'mal,1
56,q'ij,19
56,qa,5
56,qatz,1
56,qi,1
56,qib',1
56,qitzij,2
56,quz,1
56,rab'inaleb',3
56,raj,5
56,rajk'ixb',1
56,ralaxik,1
56,rech,1
56,releb'al,4
56,ri,14
56,ri',4
56,rib',2
56,ronojel,5
56,roq'ej,1
56,rox,1
56,ruk',8
56,ruk'a'am,3
56,rumal,4
56,saq,1
56,saqi,2
56,saqirik,1
56,siwan,1
56,sochoj,2
56,sotz'il,1
56,su,1
56,suywa,2
56,t'an,1
56,ta,23
56,tamub',3
56,taq,1
56,taq'ajal,1
56,tepew,2
56,ti',2
56,ti'onel,1
56,tinamit,1
56,toj,1
56,tojil,4
56,tujal,1
56,tulan,5
56,tz'aqat,1
56,tz'ikin,3
56,tz'ikina,1
56,tza'm,1
56,tzij,1
56,tzotz'i,1
56,u,50
56,ula,2
56,ulew,4
56,ulo,1
56,uloq,6
56,wa'e,1
56,wach,8
56,wachinik,1
56,wakamik,5
56,wi,24
56,winaq,9
56,xa,13
56,xab'ajir,1
56,xab'ajirik,1
56,xajil,1
56,xawax,1
56,xawi,6
56,xch'ijitajik,1
56,xcha',1
56,xchaqij,1
56,xchaqijik,1
56,xchiqab'ij,1
56,xe',1
56,xe'oq'ik,1
56,xecha',3
56,xek'aton,1
56,xek'iyar,1
56,xek'oje',2
56,xek'oje'ik,1
56,xeki'kotik,1
56,xel,4
56,xepe,2
56,xeqakanaj,2
56,xere,4
56,xesaqb'isan,1
56,xesaqb'isani,1
56,xesaqb'isanik,1
56,xesaqir,1
56,xik',1
56,xjalk'atij,2
56,xk'amon,1
56,xk'isyakataj,1
56,xk'oje',1
56,xka'oj,1
56,xkanajik,1
56,xki'kot,1
56,xki'kotik,1
56,xkib'ij,1
56,xkib'ixaj,1
56,xkik'at,1
56,xkik'ato,1
56,xkikanaj,1
56,xkikir,1
56,xkikiroq,1
56,xkil,1
56,xkilo,1
56,xkina'taj,1
56,xkirip,1
56,xkiwachij,1
56,xkixe,1
56,xkoq'ej,1
56,xojpaxin,1
56,xojpetik,1
56,xojsachik,1
56,xoq',1
56,xpakatajik,1
56,xpe,2
56,xqajach,1
56,xril,1
56,xsaqir,2
56,xsaqirik,4
56,xsqaqi'n,1
56,xtikar,1
56,xuchap,1
56,xuk'ut,1
56,xukuxuxinaq,1
56,xuxik,2
56,xwachin,2
56,xya',1
56,ya',1
56,yakamarinaq,1
56,yaki,4
56,yitz'il,1
56,yolkwat,1
57,a',1
57,ab'aj,4
57,ab'ajil,1
57,aj,10
57,al,1
57,amaq',12
57,apa,1
57,aq'ab',1
57,aqaj,2
57,are,3
57,are',8
57,awilix,8
57,b'alam,6
57,b'anoj,1
57,b'e,3
57,b'e'el,1
57,b'i',1
57,ch'ijilal,1
57,ch'uk,1
57,chajij,1
57,chi,22
57,chi',2
57,chib'an,1
57,chib'e,2
57,chich'ak,1
57,chich'ako'nisaj,1
57,chich'aw,1
57,chik,11
57,chik'owik,1
57,chikaj,1
57,chikanaj,1
57,chikech,1
57,chikecha'j,1
57,chikib'ano,3
57,chikij,1
57,chikik'at,2
57,chikik'oje'ik,1
57,chikil,3
57,chikiriq,1
57,chikitzukuj,1
57,chikiwach,2
57,chikiwachib'ej,1
57,chikiya'o,1
57,chikoq'eb'ej,1
57,chikoq'ib'ej,1
57,chikuch'aj,1
57,chikuk'a'j,1
57,chila',1
57,chimich',1
57,chiqawach,1
57,chiqaya',1
57,chiqech,2
57,chire,4
57,chirech,2
57,chiri',3
57,chisepesoj,1
57,chiya',1
57,chob',1
57,chok,1
57,chopon,1
57,chu,1
57,chu'k,1
57,chub'inik,1
57,chub'ixik,1
57,chul,2
57,chuwach,10
57,chuwi',1
57,chuxik,4
57,e,8
57,i,4
57,ik'i,1
57,iwachb'il,1
57,iwech,2
57,iwib',2
57,iya',3
57,jab',1
57,jaq'awitz,6
57,je',1
57,jolom,1
57,ju,4
57,jujun,2
57,jujunal,2
57,jun,1
57,juyub',3
57,juyub'al,1
57,k'ab'awil,3
57,k'ajb',5
57,k'ajolab',1
57,k'ajolal,1
57,k'amob',1
57,k'ate,2
57,k'atoj,3
57,k'atonik,1
57,k'eche'laj,1
57,k'exwach,1
57,k'i,3
57,k'im,1
57,k'ixb',5
57,k'o,6
57,k'oje'ik,1
57,k'u,11
57,k'u'x,3
57,k'ul,1
57,k'ulu,1
57,k'ut,23
57,k'ute,1
57,kaib',1
57,kakaj,1
57,kamik,1
57,kanoq,2
57,kaqaya',1
57,karaj,1
57,ke'ilik,1
57,ke'oponik,1
57,ke'oq',1
57,ke'ul,1
57,ke'ulik,1
57,keb'in,1
57,keb'olow,1
57,kech,1
57,kecha',1
57,kej,10
57,keje',4
57,keqakamisaj,1
57,ki,23
57,kib',2
57,kib'il,1
57,kik',3
57,kik'el,6
57,kikuchun,1
57,kila',1
57,kitze,1
57,kitzij,1
57,kixoqil,2
57,kixoqila,1
57,kixuchaxik,1
57,kochoch,3
57,koj,3
57,kojb'al,1
57,kojiralajob'isaj,1
57,kojkaq'anij,1
57,kojkiq'aluj,1
57,kolb'al,1
57,komajil,1
57,koq,1
57,koq'ik,1
57,kowil,1
57,kuk'a'am,2
57,kumal,3
57,laqab'en,1
57,ma,3
57,ma'ij,1
57,majukutaj,1
57,mawi,4
57,mawinaq,1
57,mi,1
57,mich'b'al,1
57,mik'ut,1
57,mojik'ut,1
57,muquwach,1
57,na,2
57,na'oj,2
57,naqi,1
57,nawal,2
57,nay,2
57,nim,4
57,noj,1
57,oj,2
57,okox,1
57,pa,5
57,pu,10
57,puch,6
57,q'alaj,4
57,q'ij,3
57,q'ijil,1
57,q'ijila',1
57,q'ol,2
57,q'u',3
57,qa,10
57,qalaxik,1
57,qasisa,1
57,qech,1
57,qitzij,1
57,rachaq,1
57,ral,10
57,rech,1
57,retal,1
57,ri,40
57,ri',7
57,rib',1
57,rismal,1
57,ronojel,4
57,roq'ib'al,5
57,ruk',4
57,rumal,2
57,saqirik,1
57,silisib',1
57,sita'l,2
57,sqaqi'n,1
57,su,1
57,ta,32
57,taj,1
57,taq,5
57,taq'ajal,1
57,tinamit,1
57,tojil,12
57,toq'ob',1
57,torob',1
57,tulan,1
57,tz'ikin,5
57,tz'onoj,1
57,tz'um,1
57,tza'm,1
57,tzatz,1
57,tzukuxik,2
57,u,14
57,ukaj,1
57,uloq,4
57,utiw,2
57,utzilaj,2
57,wa,1
57,wa',1
57,wach,3
57,waral,1
57,wi,10
57,winaq,2
57,wonon,2
57,wonowoj,1
57,xa,22
57,xawi,5
57,xb'e,1
57,xch'aw,1
57,xch'awik,1
57,xcha',1
57,xe',1
57,xe'opon,1
57,xe'uchax,1
57,xeb'e,4
57,xech'awik,1
57,xecha',3
57,xek'amowan,1
57,xeki'kot,1
57,xere,2
57,xikin,2
57,xk'oje',1
57,xkijik',1
57,xkik'ato,1
57,xkisis,1
57,xkiwakuj,1
57,xma,1
57,xnam,2
57,xojik'am,1
57,xpe,2
57,xtikar,1
57,xuk'a,1
57,xuxik,2
57,xya',2
57,ya',1
57,ya'on,1
57,yak,2
58,ab'aj,1
58,aj,4
58,amaq',12
58,aq'ab',2
58,are,3
58,are',4
58,awilix,5
58,b'alam,9
58,b'e,4
58,b'i',1
58,ch'alami,1
58,chi,5
58,chib'e,1
58,chik,1
58,chikib'ano,1
58,chikik'am,1
58,chikik'olob'a',1
58,chikik'ut,1
58,chikilo,3
58,chikipus,1
58,chikisachix,1
58,chikiwach,1
58,chikiya',1
58,chikoq'otaj,1
58,chiqataqej,1
58,chiqe,1
58,chire,1
58,chiri',3
58,chiwinaqir,4
58,chkik'amo,1
58,chub'inik,2
58,chuchi',1
58,chuwach,2
58,chuwi',2
58,chuxikin,1
58,e,2
58,eleq'ik,1
58,ik'i,2
58,ja',3
58,jab',2
58,jaq'awitz,3
58,jolom,1
58,jun,2
58,juyub',2
58,k'a,1
58,k'ajb',2
58,k'ajol,1
58,k'ajolab',1
58,k'amik,1
58,k'ate,4
58,k'ixb',2
58,k'iya,1
58,k'o,3
58,k'oje'ik,1
58,k'olik,1
58,k'u,2
58,k'ut,10
58,k'utb'al,1
58,kaib',1
58,kamisaxik,2
58,kaqan,6
58,ke'atin,1
58,ke'ilik,1
58,keb'inik,1
58,kecha',2
58,kej,1
58,keje',2
58,keqatzukuj,1
58,ki,7
58,kib',4
58,kib'il,1
58,kik',1
58,kitze,2
58,kochoch,1
58,kok,1
58,konojel,1
58,kumal,2
58,la,1
58,lib'aj,1
58,ma,1
58,majukutaj,2
58,mawi,4
58,mi,1
58,mul,1
58,musmul,1
58,na'oj,2
58,nab'e,1
58,najt,2
58,nawal,1
58,nim,1
58,oxib',1
58,pa,3
58,pich,1
58,pu,1
58,puch,2
58,pusu',1
58,q'alaj,5
58,q'at,1
58,q'eqal,1
58,raqan,3
58,ratinib'al,1
58,re,1
58,releq'axik,1
58,ri,15
58,ri',3
58,rib',1
58,rumal,3
58,sachb'al,1
58,sutz',1
58,ta,11
58,taj,3
58,taq,1
58,taqexik,1
58,tikarik,1
58,tojil,6
58,tzatz,1
58,tzijel,1
58,u,12
58,wa',1
58,wa'e,1
58,wachib'al,1
58,we,1
58,wi,6
58,winaq,1
58,xa,14
58,xecha',1
58,xk'oje',1
58,xkeleq'aj,1
58,xkib'an,1
58,xkik'am,2
58,xkikamisaj,1
58,xkitikib'a',1
58,xkolo,1
58,xma,1
58,xoq'ol,1
58,xti'owik,1
58,xub'i'naj,1
58,xuna',1
58,xux,1
58,xuxik,1
58,xwinaqir,1
59,a',1
59,ah,1
59,aj,4
59,ajawab',2
59,amaq',4
59,apa,2
59,apachina,1
59,are',11
59,awilix,4
59,b'a,2
59,b'i,2
59,b'i',3
59,ch'akatajik,1
59,ch'akik,2
59,ch'akob'al,1
59,ch'ob',2
59,cha'om,1
59,chajkar,2
59,chi,13
59,chib'e,1
59,chik,4
59,chik'am,1
59,chike,2
59,chikech,2
59,chikik'oje'ik,1
59,chikirayij,1
59,chikiwach,1
59,chikiya',1
59,chipe,1
59,chiqach'akb'ej,1
59,chiqak'oje'ik,1
59,chiqanab'ij,1
59,chirayin,1
59,chire,1
59,chiri',1
59,chisonob'a',1
59,chitikar,1
59,chiwe,2
59,chiwech,1
59,chiwij,2
59,chiya',2
59,choq',1
59,chuchi',1
59,chutzinik,1
59,chuwach,1
59,chuxik,2
59,chuxoq,1
59,e,11
59,eleq'axik,1
59,i,1
59,iwib',3
59,iwumal,1
59,ix,1
59,jaq'awitz,4
59,jarub',1
59,ju,2
59,jun,2
59,k'ab'awil,1
59,k'ajb',2
59,k'ajol,1
59,k'ajolab',2
59,k'ate,1
59,k'eche',1
59,k'ixb',2
59,k'iya,1
59,k'o,1
59,k'u,6
59,k'u'x,3
59,k'ul,1
59,k'ut,21
59,ka,1
59,ka'ilitaj,1
59,kaib',4
59,kaweq,2
59,ke'apon,1
59,ke'atin,1
59,ke'iwil,1
59,keb'e,1
59,kech,2
59,kecha',2
59,keqach'ak,1
59,keqatzukuj,1
59,kewachinik,1
59,ki,11
59,kib',5
59,kixb'ek,1
59,kixcha',2
59,kixchoko,1
59,kixpe,1
59,kixqakamisaj,1
59,kixtz'onox,1
59,kojk'isik,1
59,kojkich'ako,1
59,kojopon,1
59,konojel,3
59,kuchaj,1
59,kumal,1
59,la',3
59,lo,1
59,ma,1
59,maja,1
59,mawi,4
59,me'al,1
59,mi,1
59,mi'al,3
59,na,1
59,na'oj,2
59,na'ojij,1
59,nab'e,2
59,naqi,3
59,nim,1
59,oj,2
59,ojich'aja',1
59,oxib',1
59,pa,2
59,pu,3
59,q'alaj,1
59,q'apoj,1
59,q'apojib',6
59,q'aq'al,1
59,q'ij,1
59,qa,5
59,qal,1
59,qitzij,3
59,ratinib'al,1
59,rayb'al,1
59,retal,3
59,ri,15
59,ri',2
59,ronojel,2
59,rumal,2
59,sachik,1
59,saqilaj,1
59,saqloq'oj,1
59,ta,28
59,taj,1
59,taq,4
59,taseq,1
59,tojil,5
59,u,5
59,ub'ik,1
59,uloq,1
59,utz,2
59,utzilaj,1
59,wa',1
59,wach,1
59,we,6
59,we',1
59,wi,2
59,winaq,3
59,xa,1
59,xcha',1
59,xech'awik,2
59,xecha',8
59,xekuchu,1
59,xepixab'ax,1
59,xeponik,1
59,xetaq,1
59,xetaqo,1
59,xk'am,1
59,xk'is,1
59,xkanaj,1
59,xkejek,1
59,xketaq,1
59,xkipixab'aj,1
59,xkitz'onob'ej,1
59,xkitzukuj,1
59,xpuch',2
59,xraj,1
59,xtaj,2
59,ya',3
60,a',1
60,ab'aj,1
60,aj,2
60,ajawab',4
60,amaq',2
60,apa,1
60,apanoq,1
60,aq'ab',2
60,are',2
60,awilix,2
60,b'a,1
60,b'alam,5
60,b'i,1
60,b'i',1
60,ch'ajo'n,1
60,ch'ajo'nik,1
60,chakachaxinaq,1
60,chatin,1
60,chi,3
60,chib'e,2
60,chib'ek,1
60,chik,2
60,chike,1
60,chikech,2
60,chila',2
60,chipe,1
60,chiqe,1
60,chirech,2
60,chitz'ib'aj,1
60,chiwachinik,1
60,chiwil,1
60,chiwoyob'ej,1
60,chiya',2
60,chopon,1
60,chuchi',2
60,chuwach,1
60,e,8
60,i,1
60,ichal,1
60,ik'i,1
60,iwila',1
60,iwuk',1
60,ja,1
60,jaq'awitz,2
60,jeb'elik,1
60,ju,1
60,k'aj'b',1
60,k'ate,3
60,k'ixb',1
60,k'oje'ik,1
60,k'u,9
60,k'ul,1
60,k'ut,6
60,kab',1
60,kaib,1
60,kaib',6
60,kech'ajo'nik,2
60,keje',1
60,keki'kot,1
60,ki,11
60,kib',1
60,kikarilo'on,1
60,kitze,2
