term_str,df,dp,dh,sig
kechapon,1,0.013500000000000002,0.08384710656373136,False
kej,11,0.1385,0.3950078334278865,True
kejalow,2,0.026000000000000002,0.13689895872954588,False
kejaslajik,1,0.013500000000000002,0.08384710656373136,False
keje',65,0.8135,0.24224870680300647,True
kejikik,1,0.013500000000000002,0.08384710656373136,False
kejilowik,1,0.013500000000000002,0.08384710656373136,False
kejumin,1,0.013500000000000002,0.08384710656373136,False
kejuminik,2,0.026000000000000002,0.13689895872954588,False
kek'a'am,1,0.013500000000000002,0.08384710656373136,False
kek'ajb'ik,1,0.013500000000000002,0.08384710656373136,False
kek'ajolanik,1,0.013500000000000002,0.08384710656373136,False
kek'am,1,0.013500000000000002,0.08384710656373136,False
kek'aralajik,1,0.013500000000000002,0.08384710656373136,False
kek'atonik,1,0.013500000000000002,0.08384710656373136,False
kek'iritajik,1,0.013500000000000002,0.08384710656373136,False
kek'ix,1,0.013500000000000002,0.08384710656373136,False
kek'oje',1,0.013500000000000002,0.08384710656373136,False
kek'u',1,0.013500000000000002,0.08384710656373136,False
kek'u'lutajik,1,0.013500000000000002,0.08384710656373136,False
kek'utunoq,1,0.013500000000000002,0.08384710656373136,False
keka'y,1,0.013500000000000002,0.08384710656373136,False
kekamik,3,0.0385,0.18091141314273665,True
kekamoq,3,0.0385,0.18091141314273665,True
keki'kot,12,0.151,0.4118343113458882,True
keki'kotik,5,0.0635,0.25254582446601,True
kekuchmayijik,1,0.013500000000000002,0.08384710656373136,False
kelajajik,1,0.013500000000000002,0.08384710656373136,False
kelajik,1,0.013500000000000002,0.08384710656373136,False
keleq',1,0.013500000000000002,0.08384710656373136,False
kelexlot,1,0.013500000000000002,0.08384710656373136,False
kelik,1,0.013500000000000002,0.08384710656373136,False
