folio|side|para_num|lb|lb_str|lb_str_plain
28|2|40|18|Auíendoles mandado haçer todos los|Auíendoles mandado haçer todos los
28|2|40|19|"tormentos <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> con ellos híçíeron, no mu<pc> –</pc>"|tormentos q’que con ellos híçíeron, no mu–
28|2|40|20|"ríeron, por los castígos de los de <rs ana=""XIB'ALB'A"">el ífí<pc> –</pc>"|ríeron, por los castígos de los de el ífí–
28|2|40|21|erno</rs>, ni fueron vençidos por todos los|erno, ni fueron vençidos por todos los
28|2|40|22|"animales <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> mordían <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> allí estaban"|animales q’que mordían q’que allí estaban
28|2|40|23|"en <rs ana=""XIB'ALB'A"">el ínfíerno</rs>, entonçes embíaron dos"|en el ínfíerno, entonçes embíaron dos
28|2|40|24|adíuínos así como espíadores, y mírado<pc> –</pc>|adíuínos así como espíadores, y mírado–
28|2|40|25|"res <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se llamaban <rs ana=""XULU"">xulup</rs><rs ana=""PAK'AM"">pacam</rs>, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>eran"|res q’quese llamaban xuluppacam, q’queeran
28|2|40|26|"sabios, y así se os pregunta por <rs ana=""RAJAWAL_XIB'ALB'A"">los <choice><abbr>SS<hi rend=""superscript"">es.</hi></abbr><expan instant=""false"">Señores</expan></choice>deel"|sabios, y así se os pregunta por los SSes.Señoresdeel
28|2|40|27|"ínfíerno</rs> tocante a nuestra muerte, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>"|ínfíerno tocante a nuestra muerte, q’que
28|2|40|28|"estan juntos en consejo <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> no hemos"|estan juntos en consejo porq’porque no hemos
28|2|40|29|muerto, y no hemos sído vençídos, y|muerto, y no hemos sído vençídos, y
28|2|40|30|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>hemos echado arrodar todos sus cas<pc> –</pc>"|q’quehemos echado arrodar todos sus cas–
28|2|40|31|"tígos, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> notiíenen los animales <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>ver<pc> –</pc>"|tígos, porq’porque notiíenen los animales q’quever–
28|2|40|32|con nosotros esta es la señal del ínstru|con nosotros esta es la señal del ínstru
28|2|40|33|mento de nuestra muerte. vna píedra|mento de nuestra muerte. vna píedra
28|2|40|34|abrasadora, sera el ínstrumento de|abrasadora, sera el ínstrumento de
28|2|40|35|nuestra muerte por ellos. yase han|nuestra muerte por ellos. yase han
28|2|40|36|"juntado todos <rs ana=""RAJAWAL_XIB'ALB'A"">los de el ínfíerno</rs>, em<pc> –</pc>"|juntado todos los de el ínfíerno, em–
28|2|40|37|pero no deuerdad moríremos. y esto|pero no deuerdad moríremos. y esto
28|2|40|38|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>os auísamos eslo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> aueís de saber, yha<pc> –</pc>"|q’queos auísamos eslo q’que aueís de saber, yha–
28|2|40|39|çer, sí os preguntan açerca de nuestra|çer, sí os preguntan açerca de nuestra
28|2|40|40|muerte que seamos despedazados, de<pc> –</pc>|muerte que seamos despedazados, de–
28|2|40|41|"çíd <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>díremos, y esta os cabízbaxos, sídíxe<pc> –</pc>"|çíd q’quedíremos, y esta os cabízbaxos, sídíxe–
28|2|40|42|"ren a vosotros, nosera bueno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>echemos"|ren a vosotros, nosera bueno q’queechemos
28|2|40|43|los guesos en la barranca, así mesmo|los guesos en la barranca, así mesmo
28|2|40|44|"de dezíd nosera bueno, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> resuçí<pc> –</pc>"|de dezíd nosera bueno, porq’porque resuçí–
28|2|40|45|taran otravez. y sí díxeren, sí sera bu<pc> –</pc>|taran otravez. y sí díxeren, sí sera bu–
28|2|40|46|"eno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>los colguemos enpalos, así mes<pc> –</pc>"|eno q’quelos colguemos enpalos, así mes–
29|1|40|1|"mo deçíd no sera bueno, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> boluere<pc> –</pc>"|mo deçíd no sera bueno, porq’porque boluere–
29|1|40|2|ís auerles sus caras. y quando terçera|ís auerles sus caras. y quando terçera
29|1|40|3|"vez, sí sera bueno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>echemos su gue<pc> –</pc>"|vez, sí sera bueno q’queechemos su gue–
29|1|40|4|sos en el río, y sí otra vez seos fuere dicho|sos en el río, y sí otra vez seos fuere dicho
29|1|40|5|"por ellos, deçíd <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>eso sera bueno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> se"|por ellos, deçíd q’queeso sera bueno q’que se
29|1|40|6|"haga pa.<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> mueran, y tambíen <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>sean"|haga pa.q’que mueran, y tambíen q’quesean
29|1|40|7|"molídos sus guesos, y hechos <rs ana=""JAL"">harina</rs>"|molídos sus guesos, y hechos harina
29|1|40|8|asícomo se muele en la píedra la ma<pc> –</pc>|asícomo se muele en la píedra la ma–
29|1|40|9|"çorca; <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>cada vno sea molído, y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>lu<pc> –</pc>"|çorca; q’quecada vno sea molído, y q’quelu–
29|1|40|10|ego sean echados en el arroyo allí|ego sean echados en el arroyo allí
29|1|40|11|"donde cae la fuente, para <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se vayan"|donde cae la fuente, para q’quese vayan
29|1|40|12|por todos los ceros chícos, y grandes,|por todos los ceros chícos, y grandes,
29|1|40|13|así aueís de deçir, y manífestar este|así aueís de deçir, y manífestar este
29|1|40|14|"nuestro auíso <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>os hemos auísado."|nuestro auíso q’queos hemos auísado.
29|1|40|15|"esto díxeron <rs ana=""JUNAJPU"">hun ahpu</rs>, y <rs ana=""XB'ALAMQ'E"">xbalanque</rs>"|esto díxeron hun ahpu, y xbalanque
29|1|40|16|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>ya sabían su muerte. y hízíeron"|q’queya sabían su muerte. y hízíeron
29|1|40|17|vna grande hoguera como hoyo en|vna grande hoguera como hoyo en
29|1|40|18|la tíerra, como lade ellos, hízíeron|la tíerra, como lade ellos, hízíeron
29|1|40|19|"<rs ana=""RAJAWAL_XIB'ALB'A"">los de el ínfíerno</rs>, y pusíeron gran"|los de el ínfíerno, y pusíeron gran
29|1|40|20|"rescoldo, y luego víníeron <rs ana=""USAMAJEL_XIB'ALB'A"">los"|rescoldo, y luego víníeron los
29|1|40|21|"mensageros</rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>les acompañaban"|mensageros q’queles acompañaban
29|1|40|22|"<rs ana=""USAMAJEL_XIB'ALB'A"">mensageros</rs> de <rs ana=""JUN_KAME'"">hun came</rs>, y <rs ana=""WUQUB'_KAME'"">vucub"|mensageros de hun came, y vucub
29|1|40|23|"came</rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>uengan díxeron, y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>va<pc> –</pc>"|came q’queuengan díxeron, y q’queva–
29|1|40|24|"mos con <rs ana=""KA'IB'_K'AJOLAB'"">los mançebos</rs>, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>vayan a"|mos con los mançebos, q’quevayan a
29|1|40|25|"ver como searan os díze el <choice><abbr>Sor.</abbr><expan instant=""false"">Señor</expan></choice> <rs ana=""KA'IB'_K'AJOLAB'"">man"|ver como searan os díze el Sor.Señor man
29|1|40|26|çebos</rs> esto les fue dícho. esta bíen|çebos esto les fue dícho. esta bíen
29|1|40|27|díxeron, y luego a príssa se fueron|díxeron, y luego a príssa se fueron
29|1|40|28|y llegaron a la voca de la hoguera|y llegaron a la voca de la hoguera
29|1|40|29|y allí les quisieron haçer fuerza los|y allí les quisieron haçer fuerza los
29|1|40|30|"los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>jugaban, apretad este nuestro"|los q’quejugaban, apretad este nuestro
29|1|40|31|dulçe quarto vezes volaremos ca<pc> –</pc>|dulçe quarto vezes volaremos ca–
29|1|40|32|"da vno <rs ana=""KA'IB'_K'AJOLAB'"">mançebos</rs>. esto les fue dícho"|da vno mançebos. esto les fue dícho
29|1|40|33|"por <rs ana=""JUN_KAME'"">hun came</rs>. y díxeron ellos. no"|por hun came. y díxeron ellos. no
29|1|40|34|nos engañes así, por ventura nosa<pc> –</pc>|nos engañes así, por ventura nosa–
29|1|40|35|"bemos nosotros nuestra muerte <choice><abbr>Ses</abbr><expan instant=""false"">Señores</expan></choice>?"|bemos nosotros nuestra muerte SesSeñores?
29|1|40|36|mírad díxeron, y entonces poní<pc> –</pc>|mírad díxeron, y entonces poní–
29|1|40|37|endose las caras encontradas, y se|endose las caras encontradas, y se
29|1|40|38|tendieron las manos cruzífícando<pc> –</pc>|tendieron las manos cruzífícando–
29|1|40|39|se ambos a dos, y voca abaxo se<pc> –</pc>|se ambos a dos, y voca abaxo se–
29|1|40|40|fueron a la hoguera, y allí se mu<pc> –</pc>|fueron a la hoguera, y allí se mu–
29|1|40|41|ríeron ambos a dos. y con esto es<pc> –</pc>|ríeron ambos a dos. y con esto es–
29|1|40|42|"taban muy alegres <rs ana=""RAJAWAL_XIB'ALB'A"">los de el ínfíer<pc> –</pc>"|taban muy alegres los de el ínfíer–
29|1|40|43|no</rs>, y síluando, y grítando, deçían|no, y síluando, y grítando, deçían
29|1|40|44|ya se ganaron, yase díeron. y des|ya se ganaron, yase díeron. y des
29|1|40|45|"pues llamaron a <rs ana=""XULU"">xulu</rs><rs ana=""PAK'AM"">pacam</rs> aquí<pc> –</pc>"|pues llamaron a xulupacam aquí–
29|1|40|46|en dexaron su palabra, y así mes<pc> –</pc>|en dexaron su palabra, y así mes–
29|1|40|47|mofue preguntado por donde fue<pc> –</pc>|mofue preguntado por donde fue–
29|2|40|1|sus guesos, y luego los molíeron, y los|sus guesos, y luego los molíeron, y los
29|2|40|2|hízíeron harína, y los fueron a arro<pc> –</pc>|hízíeron harína, y los fueron a arro–
29|2|40|3|jar al río, y no se fueron lexo, síno|jar al río, y no se fueron lexo, síno
29|2|40|4|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>luego se fueron a fondo, y fueron"|q’queluego se fueron a fondo, y fueron
29|2|40|5|"convertidos en <rs ana=""KA'IB'_K'AJOLAB'"">dos hermosos mançe<pc> –</pc>"|convertidos en dos hermosos mançe–
29|2|40|6|bos</rs>, y se manífestaron otrauez.|bos, y se manífestaron otrauez.
29|2|41|7|y al quinto día se manifestaron otra|y al quinto día se manifestaron otra
29|2|41|8|vez, y fueron vístos en el agua por la|vez, y fueron vístos en el agua por la
29|2|41|9|"gente a dos, así como <rs ana=""KAR"">pescado</rs> hombre"|gente a dos, así como pescado hombre
29|2|41|10|se pareçieron, yquando fueron vís<pc> –</pc>|se pareçieron, yquando fueron vís–
29|2|41|11|"tos por <rs ana=""RAJAWAL_XIB'ALB'A"">los de el ínfíerno</rs> fueron busca<pc> –</pc>"|tos por los de el ínfíerno fueron busca–
29|2|41|12|dos en todo elrío, y al día síguíente|dos en todo elrío, y al día síguíente
29|2|41|13|se manifestaron dos pobres, pobres|se manifestaron dos pobres, pobres
29|2|41|14|"sus caras, ypobre todo lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>tenían, sus"|sus caras, ypobre todo lo q’quetenían, sus
29|2|41|15|trapos y ropas. y no tenían cosa de ím<pc> –</pc>|trapos y ropas. y no tenían cosa de ím–
29|2|41|16|portançia en sus caras, y entonces fu<pc> –</pc>|portançia en sus caras, y entonces fu–
29|2|41|17|"eron vistos por <rs ana=""RAJAWAL_XIB'ALB'A"">los de el ínfíerno</rs>, y poco"|eron vistos por los de el ínfíerno, y poco
29|2|41|18|"era lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>haçían, solo <rs ana=""XAJOJ_PUJUY"">el bayle de el pahuy</rs>"|era lo q’quehaçían, solo el bayle de el pahuy
29|2|41|19|"<rs ana=""XAJOJ_PUJUY"">dela comadreja</rs>, y <rs ana=""IB'OY"">del armado</rs>, y"|dela comadreja, y del armado, y
29|2|41|20|"<rs ana=""XTZUL"">del Xꜩul</rs>, y <rs ana=""CH'ITIK"">de chitíc</rs>. era lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>baíla<pc> –</pc>"|del Xtzul, y de chitíc. era lo q’quebaíla–
29|2|41|21|ban; y después hícíeron muchos|ban; y después hícíeron muchos
29|2|41|22|prodígíos, quemaron la casa, como|prodígíos, quemaron la casa, como
29|2|41|23|sí çiertamente se quemara, y luego|sí çiertamente se quemara, y luego
29|2|41|24|al punto bolbía otra vez asu ser. y lo|al punto bolbía otra vez asu ser. y lo
29|2|41|25|"míraban embobados muchos de<rs ana=""RAJAWAL_XIB'ALB'A"">el"|míraban embobados muchos deel
29|2|41|26|ínfíerno</rs>, y luego se despedaçaban|ínfíerno, y luego se despedaçaban
29|2|41|27|y semataba el vno de ellos, y se po<pc> –</pc>|y semataba el vno de ellos, y se po–
29|2|41|28|nía como muerto, y así mesmo lue<pc> –</pc>|nía como muerto, y así mesmo lue–
29|2|41|29|go se resuçítaba, y estaban emboba<pc> –</pc>|go se resuçítaba, y estaban emboba–
29|2|41|30|"dos todos <rs ana=""RAJAWAL_XIB'ALB'A"">los de el ínfíerno</rs>. y díeron prín"|dos todos los de el ínfíerno. y díeron prín
29|2|41|31|"cípío a ganar, y vençer a <rs ana=""RAJAWAL_XIB'ALB'A"">los deel ínfíer</rs>."|cípío a ganar, y vençer a los deel ínfíer.
29|2|42|32|"yluego <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>llegó lanotiçía a los oydos"|yluego q’quellegó lanotiçía a los oydos
29|2|42|33|"de <rs ana=""RAJAWAL_XIB'ALB'A"">los deel ínfíerno</rs> desuvalle, a <rs ana=""JUN_KAME'"">hun"|de los deel ínfíerno desuvalle, a hun
29|2|42|34|"came</rs>, y <rs ana=""WUQUB'_KAME'"">vucub came</rs>, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>dos pobres"|came, y vucub came, q’quedos pobres
29|2|42|35|soneros díxeron quando lo oyeron, es|soneros díxeron quando lo oyeron, es
29|2|42|36|así verdad? deuerdad díxeron es|así verdad? deuerdad díxeron es
29|2|42|37|cosa marauíllosa su bayle todo lo ha<pc> –</pc>|cosa marauíllosa su bayle todo lo ha–
29|2|42|38|"cen díxo el <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> dío la notíçía a los <choice><abbr>Ses</abbr><expan instant=""false"">Señores</expan></choice>."|cen díxo el q’que dío la notíçía a los SesSeñores.
29|2|42|39|y oyendolo gusosos, entonçes em<pc> –</pc>|y oyendolo gusosos, entonçes em–
29|2|42|40|"bíaron sus mensageros <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>les llama<pc> –</pc>"|bíaron sus mensageros q’queles llama–
29|2|42|41|"sen <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>vengan aca a hazer eso, nos dí<pc> –</pc>"|sen q’quevengan aca a hazer eso, nos dí–
29|2|42|42|uertíran, y admíraremos y nos mara|uertíran, y admíraremos y nos mara
29|2|42|43|"uíllaremos, deçíldes <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>lodíçen los <choice><abbr>Ses</abbr><expan instant=""false"">Señores</expan></choice>."|uíllaremos, deçíldes q’quelodíçen los SesSeñores.
29|2|42|44|esto les fue dícho alos embíados. y fue<pc> –</pc>|esto les fue dícho alos embíados. y fue–
29|2|42|45|"ron con los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>baílaban, y les díxo el"|ron con los q’quebaílaban, y les díxo el
29|2|42|46|mensage de los señores a elllos.|mensage de los señores a elllos.
30|1|42|1|"no queremos díxeron <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice>tenemos"|no queremos díxeron porq’porquetenemos
30|1|42|2|míedo, por ventura no nos agrenta<pc> –</pc>|míedo, por ventura no nos agrenta–
30|1|42|3|"ran en la casa de <rs ana=""RAJAWAL_XIB'ALB'A"">los Señores</rs> <choice><abbr>por q’</abbr><expan instant=""false"">por que</expan></choice>"|ran en la casa de los Señores por q’por que
30|1|42|4|"son fíeras nuestras caras, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>somos po<pc> –</pc>"|son fíeras nuestras caras, q’quesomos po–
30|1|42|5|"bres, y por ventura no es vísto <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>somos"|bres, y por ventura no es vísto q’quesomos
30|1|42|6|"solo baíladores, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> díremos a nuestros"|solo baíladores, q’que díremos a nuestros
30|1|42|7|"compañeros pobres <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>desean nuestro"|compañeros pobres q’quedesean nuestro
30|1|42|8|bayle, y se díuíerten con nosotros,? por|bayle, y se díuíerten con nosotros,? por
30|1|42|9|"ventura así lo haremos con <rs ana=""RAJAWAL_XIB'ALB'A"">los <choice><abbr>Ses</abbr><expan instant=""false"">Señores</expan></choice></rs>.? ya"|ventura así lo haremos con los SesSeñores.? ya
30|1|42|10|sí no queremos mensageros. esto dixe|sí no queremos mensageros. esto dixe
30|1|42|11|"ron <rs ana=""JUNAJPU"">hun ahpu</rs>, y <rs ana=""XB'ALAMQ'E"">xbalanque</rs>, y se les"|ron hun ahpu, y xbalanque, y se les
30|1|42|12|llenaron los rostros de amargura, y do|llenaron los rostros de amargura, y do
30|1|42|13|"lor, y fueron con sentímíento, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice>"|lor, y fueron con sentímíento, porq’porque
30|1|42|14|no querían ír, y muchas vezes les for<pc> –</pc>|no querían ír, y muchas vezes les for–
30|1|42|15|çaron, y crugían los díentes los men|çaron, y crugían los díentes los men
30|1|42|16|"sageros de enojo delante de los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>por"|sageros de enojo delante de los q’quepor
30|1|42|17|ellos venían, y fueron entonçes an|ellos venían, y fueron entonçes an
30|1|42|18|"te ante <rs ana=""RAJAWAL_XIB'ALB'A"">los Señores</rs>."|te ante los Señores.
30|1|43|19|"y llegaron delante de<rs ana=""RAJAWAL_XIB'ALB'A"">los Señores</rs>"|y llegaron delante delos Señores
