lang,folio,side,para_num,lb,lb_str,lb_str_plain
spa,49,1,76,4,nífestaron las señales desu ímperío,nífestaron las señales desu ímperío
spa,49,1,76,5,"y estaban allí en <rs ana=""JAQAWITZ_JUYUB'"">hacauíꜩ</rs>, y con ellos to<pc> –</pc>","y estaban allí en hacauítz, y con ellos to–"
spa,49,1,76,6,"los <abbr>q’</abbr>víníeron de el oríente, y fueron","los q’víníeron de el oríente, y fueron"
spa,49,1,76,7,a haçer largo camíno. y sobre el mon,a haçer largo camíno. y sobre el mon
spa,49,1,76,8,te eran ya muchos todos. y allí se mu<pc> –</pc>,te eran ya muchos todos. y allí se mu–
spa,49,1,76,9,"ríeron <rs ana=""IXOQ_AJAWAB'"">las mugeres</rs> de <rs ana=""B'ALAM_KI'TZE'"">balamquíꜩe</rs>",ríeron las mugeres de balamquítze
spa,49,1,76,10,"<rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, y <rs ana=""MAJUK'UTAJ"">mahucutah</rs>. y quando","balam acab, y mahucutah. y quando"
spa,49,1,76,11,víníeron dexaron aquella su mo<pc> –</pc>,víníeron dexaron aquella su mo–
spa,49,1,76,12,"rada, y buscaron otra habitaçíon","rada, y buscaron otra habitaçíon"
spa,49,1,76,13,"adonde se plantasen, y no eran con<pc> –</pc>","adonde se plantasen, y no eran con–"
spa,49,1,76,14,"tables los çerros <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> habítaron, <choice><abbr>q<hi rend=""superscript"">o</hi></abbr><expan instant=""false"">quando</expan></choice> se","tables los çerros q’que habítaron, qoquando se"
spa,49,1,76,15,"multíplícaron, y aumentaron, y an","multíplícaron, y aumentaron, y an"
spa,49,1,76,16,"duuíeron. y se amontonaron, nuestros","duuíeron. y se amontonaron, nuestros"
spa,49,1,76,17,"prímeros padres, y madres, díxe<pc> –</pc>","prímeros padres, y madres, díxe–"
spa,49,1,76,18,"ron los antíguos, quando díeron notí<pc> –</pc>","ron los antíguos, quando díeron notí–"
spa,49,1,76,19,"çía de el primer pueblo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>despobla<pc> –</pc>",çía de el primer pueblo q’quedespobla–
spa,49,1,76,20,"ron <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se llamaba <rs ana=""JAQAWITZ_JUYUB'"">hacauíꜩ</rs>. y entonçes víníeron",ron q’quese llamaba hacauítz. y entonçes víníeron
spa,49,1,76,21,"a poblar otro <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se lla<pc> –</pc>",a poblar otro q’quese lla–
spa,49,1,76,22,"maba <rs ana=""CHI_K'IX"">chíquíx</rs>. en las espínas. y mu<pc> –</pc>",maba chíquíx. en las espínas. y mu–
spa,49,1,76,23,cho se estuuíeron sobre aquel otro,cho se estuuíeron sobre aquel otro
spa,49,1,76,24,"pueblo, y allí se multíplícaron, tuuí<pc> –</pc>","pueblo, y allí se multíplícaron, tuuí–"
spa,49,1,76,25,"eron híjos, e híjas. y allí estaban en","eron híjos, e híjas. y allí estaban en"
spa,49,1,76,26,"muchos çerros <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>eran quatro, y solo le<pc> –</pc>","muchos çerros q’queeran quatro, y solo le–"
spa,49,1,76,27,pusíeron el nombre de vno asu pu<pc> –</pc>,pusíeron el nombre de vno asu pu–
spa,49,1,76,28,"eblo. y casaron asus híjas, y sus hí<pc> –</pc>","eblo. y casaron asus híjas, y sus hí–"
spa,49,1,76,29,"jos, y solo las repartían, y solo en a","jos, y solo las repartían, y solo en a"
spa,49,1,76,30,"gradeçímíento, tomaban el preçío","gradeçímíento, tomaban el preçío"
spa,49,1,76,31,"desus híjas. y era bueno el ser <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>te<pc> –</pc>",desus híjas. y era bueno el ser q’quete–
spa,49,1,76,32,"n<del rend=""overwritten"" instant=""false"" status=""unremarkable"">í</del>an, y luego pasaron de aquellos","nían, y luego pasaron de aquellos"
spa,49,1,76,33,"çerros, cada vna de las tríbus, y tac .","çerros, cada vna de las tríbus, y tac ."
spa,49,1,76,34,"o muchos era el nombre de <rs ana=""CHI_K'IX"">quix</rs>.`el",o muchos era el nombre de quix.`el
spa,49,1,76,35,"vno, otro <rs ana=""CHI_CHAQ'"">chíchat</rs>, otro <rs ana=""JUMETA_JA"">humetabs</rs>, y","vno, otro chíchat, otro humetabs, y"
spa,49,1,76,36,"otro <rs ana=""K'ULB'A""><hi rend=""underline;color:blue-ink"">culba</hi></rs>, y otro <rs ana=""KAWINAL"">cauínal</rs>. estos eran","otro culba, y otro cauínal. estos eran"
spa,49,1,76,37,los nombres de los çerros donde se,los nombres de los çerros donde se
spa,49,1,76,38,detuuíeron. estabanmírando los,detuuíeron. estabanmírando los
spa,49,1,76,39,"çerros desu pueblo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>buscaban. y",çerros desu pueblo q’quebuscaban. y
spa,49,1,76,40,"eran ya muchos, todos, y auían ya","eran ya muchos, todos, y auían ya"
spa,49,1,76,41,"muerto los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>auían ydo atomar el",muerto los q’queauían ydo atomar el
spa,49,1,76,42,ímperío al oríente. ya víejos vi,ímperío al oríente. ya víejos vi
spa,49,1,76,43,níeron de allí sobre cada vno de,níeron de allí sobre cada vno de
spa,49,1,76,44,"los pueblos, y nose hallaron en aque<pc> –</pc>","los pueblos, y nose hallaron en aque–"
spa,49,1,76,45,"llos montes <choice><abbr>q<hi rend=""superscript"">o</hi></abbr><expan instant=""false"">quando</expan></choice> pasaron, y muchos tra<pc> –</pc>","llos montes qoquando pasaron, y muchos tra–"
spa,49,1,76,46,baxos pasaron,baxos pasaron
spa,49,2,76,1,"<choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> muy lexos hallaron su pueblo",porq’porque muy lexos hallaron su pueblo
spa,49,2,76,2,"eran abuelos, y padres y este es el","eran abuelos, y padres y este es el"
spa,49,2,76,3,"nombre de el pueblo a <choice><abbr>do</abbr><expan instant=""false"">donde</expan></choice> víníeron",nombre de el pueblo a dodonde víníeron
spa,49,2,77,4,"<rs ana=""CHI_ISMACHI'"">chí ízmachí</rs> es el nombre de el çer<pc> –</pc>",chí ízmachí es el nombre de el çer–
spa,49,2,77,5,"ro, y su pueblo <choice><abbr>do</abbr><expan instant=""false"">donde</expan></choice> estuuíeron, y don","ro, y su pueblo dodonde estuuíeron, y don"
spa,49,2,77,6,de se poblaron; y allí probaron su,de se poblaron; y allí probaron su
spa,49,2,77,7,grandeza. y hícíeron edífíçíos de,grandeza. y hícíeron edífíçíos de
spa,49,2,77,8,"cal y canto, la quarta generacíon","cal y canto, la quarta generacíon"
spa,49,2,77,9,"de Reyes, y <abbr>SS<hi rend=""superscript"">es</hi></abbr> <unclear reason=""deletion"" instant=""false"">y</unclear> dixo <rs ana=""B'ALAM_K'ONACHE'_KQTRES"">conache</rs>, y","de Reyes, y SSes y dixo conache, y"
spa,49,2,77,10,"<rs ana=""B'ELEJEB'_KEJ_NJCUATRO"">beleheb queh</rs>, y tambíen <rs ana=""AJAW_Q'ALEL"">ealel ahau</rs>","beleheb queh, y tambíen ealel ahau"
spa,49,2,77,11,"y quando reyno el Rey <rs ana=""K'OTUJA_KQCUATRO"">cotuha</rs>",y quando reyno el Rey cotuha
spa,49,2,77,12,"con <rs ana=""ISTAYUL_KQCUATRO"">íztayul</rs><choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>así se llamaban <choice><abbr>SS<hi rend=""superscript"">es</hi></abbr><expan instant=""false"">Señores</expan></choice>",con íztayulq’queasí se llamaban SSesSeñores
spa,49,2,77,13,"de trono, y alfo<del rend=""overwritten"" instant=""false"" status=""unremarkable"">mbr</del>a, reínaron","de trono, y alfombra, reínaron"
spa,49,2,77,14,"allí en <rs ana=""CHI_ISMACHI'"">ízmachí</rs>, y lo íllustraron, e","allí en ízmachí, y lo íllustraron, e"
spa,49,2,77,15,"hízíeron buen pueblo y solo <rs ana=""OXIB_RI_NIM_JA"">tres ca<pc> –</pc>",hízíeron buen pueblo y solo tres ca–
spa,49,2,77,16,"sas grandes</rs> auía allí en <rs ana=""CHI_ISMACHI'"">ízmachí</rs>",sas grandes auía allí en ízmachí
spa,49,2,77,17,"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> aun todauía noauí las veínte",q’que aun todauía noauí las veínte
spa,49,2,77,18,"y quatro casas grandes solo <rs ana=""OXIB_RI_NIM_JA"">tres a<pc> –</pc>",y quatro casas grandes solo tres a–
spa,49,2,77,19,"uía casas grandes</rs>, vna casa grande","uía casas grandes, vna casa grande"
spa,49,2,77,20,"de <rs ana=""KAWEQ"">cauíquíb</rs> y <del rend=""overwritten"" instant=""false"" status=""unremarkable"">vn</del>a casa grande los",de cauíquíb y vna casa grande los
spa,49,2,77,21,"de <rs ana=""NIJA'IB"">níhaíbab</rs>, y vna casa grande de","de níhaíbab, y vna casa grande de"
spa,49,2,77,22,"los de <rs ana=""AJAW_K'ICHE'"">ahau quiche</rs> y solo dos eran",los de ahau quiche y solo dos eran
spa,49,2,77,23,"las casas grandes, de las dos parci<pc> –</pc>","las casas grandes, de las dos parci–"
spa,49,2,77,24,"alidades, y estaban allí en <rs ana=""CHI_ISMACHI'"">ízmachí</rs>","alidades, y estaban allí en ízmachí"
spa,49,2,77,25,"todos en vno, sín auer maldad, ní","todos en vno, sín auer maldad, ní"
spa,49,2,77,26,"cosa dífícíl, y solo auía paz, y quíe<pc> –</pc>","cosa dífícíl, y solo auía paz, y quíe–"
spa,49,2,77,27,"tud, sín pleítos, ní ríñas, síno solo","tud, sín pleítos, ní ríñas, síno solo"
spa,49,2,77,28,"paz auía en sus corazones, sín ínuí<pc> –</pc>","paz auía en sus corazones, sín ínuí–"
spa,49,2,77,29,"día, y solo era poca su grandeza. no","día, y solo era poca su grandeza. no"
spa,49,2,77,30,"se auían juntado en poder, ní en so<pc> –</pc>","se auían juntado en poder, ní en so–"
spa,49,2,77,31,berbia. y entonçes prouaron apose<pc> –</pc>,berbia. y entonçes prouaron apose–
spa,49,2,77,32,"erlo con el escudo allí en <rs ana=""CHI_ISMACHI'"">ízmachí</rs> en",erlo con el escudo allí en ízmachí en
spa,49,2,77,33,"señal de su <del rend=""overwritten"" instant=""false"" status=""unremarkable"">R</del>eynado y entonçes",señal de su Reynado y entonçes
spa,49,2,77,34,"hízíeron la señal desu ímperio, y","hízíeron la señal desu ímperio, y"
spa,49,2,77,35,"de su grandeza, y magestad. y ví<pc> –</pc>","de su grandeza, y magestad. y ví–"
spa,49,2,77,36,"endo esto los de <rs ana=""ILOKAB'"">ílocab</rs>, <del rend=""scribble"" instant=""false"" status=""unremarkable"">q</del>uísíeron","endo esto los de ílocab, quísíeron"
spa,49,2,77,37,"venír a matar a <rs ana=""K'OTUJA_KQCUATRO"">cotuha</rs> y se empe<pc> –</pc>",venír a matar a cotuha y se empe–
spa,49,2,77,38,"zo la guerra por ellos, y solo querían","zo la guerra por ellos, y solo querían"
spa,49,2,77,39,"vn Rey <choice><abbr>p<hi rend=""superscript"">a</hi></abbr><expan instant=""false"">para</expan></choice> sí y <rs ana=""ISTAYUL_KQCUATRO"">al Rey ztayul</rs>, lo","vn Rey papara sí y al Rey ztayul, lo"
spa,49,2,77,40,"quísíeron castígar, los de <rs ana=""ILOKAB'"">ílocab</rs>,","quísíeron castígar, los de ílocab,"
spa,49,2,77,41,"con la muerte, y no salío la ímbídía","con la muerte, y no salío la ímbídía"
spa,49,2,77,42,"de ellos contra el Rey <rs ana=""K'OTUJA_KQCUATRO"">cotuha</rs>, síno","de ellos contra el Rey cotuha, síno"
spa,49,2,77,43,"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>sobre ellos víno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> pensaban ma",q’quesobre ellos víno q’que pensaban ma
spa,50,1,77,1,"tar al Rey losde <rs ana=""ILOKAB'"">ílocb</rs>. yasí fue el",tar al Rey losde ílocb. yasí fue el
spa,50,1,77,2,"prinçípío de las rebueltas, y las dí<pc> –</pc>","prinçípío de las rebueltas, y las dí–"
spa,50,1,77,3,"sensíones de la guerra, y entraron","sensíones de la guerra, y entraron"
spa,50,1,77,4,"y ganaron el primer pueblo, fueron","y ganaron el primer pueblo, fueron"
spa,50,1,77,5,"los soldados y lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>querían era a<pc> –</pc>",los soldados y lo q’quequerían era a–
spa,50,1,77,6,"cabar con los <rs ana=""TINAMIT_K'ICHE'"">quichees</rs>, y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>ellos solos","cabar con los quichees, y q’queellos solos"
spa,50,1,77,7,"reynasen, esto deseaban. y por","reynasen, esto deseaban. y por"
spa,50,1,77,8,"esto víníeron a prender, y captí<pc> –</pc>","esto víníeron a prender, y captí–"
spa,50,1,77,9,"uar, y fueron pocos los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se escapa<pc> –</pc>","uar, y fueron pocos los q’quese escapa–"
spa,50,1,77,10,"ron, y líbraron. y entonçes empeza<pc> –</pc>","ron, y líbraron. y entonçes empeza–"
spa,50,1,77,11,"ron asacrífícar a los de <rs ana=""ILOKAB'"">ílocab</rs> ante",ron asacrífícar a los de ílocab ante
spa,50,1,77,12,"el ídolo, y esta fue la paga desu","el ídolo, y esta fue la paga desu"
spa,50,1,77,13,"pecado por el Rey <rs ana=""K'OTUJA_KQCUATRO"">cotuha</rs>. y mu<pc> –</pc>",pecado por el Rey cotuha. y mu–
spa,50,1,77,14,"chos fueron los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> entraron en escla<pc> –</pc>",chos fueron los q’que entraron en escla–
spa,50,1,77,15,"uítud, y seruídumbre, de los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> apre<pc> –</pc>","uítud, y seruídumbre, de los q’que apre–"
spa,50,1,77,16,"saban, y se fueron a entregar, por","saban, y se fueron a entregar, por"
spa,50,1,77,17,"la guerra <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>contra ellos se juntaba",la guerra q’quecontra ellos se juntaba
spa,50,1,77,18,"y fue destruído el pueblo, y fue afren","y fue destruído el pueblo, y fue afren"
spa,50,1,77,19,"tado, querían los de <rs ana=""ILOKAB'"">ílocab</rs>, el ímpe<pc> –</pc>","tado, querían los de ílocab, el ímpe–"
spa,50,1,77,20,"río del <rs ana=""TINAMIT_K'ICHE'"">quiche</rs>, pero no les suçedío","río del quiche, pero no les suçedío"
spa,50,1,77,21,así. y así fue el prínçípío deser los,así. y así fue el prínçípío deser los
spa,50,1,77,22,"hombres sacrífícados ante el ídolo,","hombres sacrífícados ante el ídolo,"
spa,50,1,77,23,quando se hízo la guerra. y allí fue,quando se hízo la guerra. y allí fue
spa,50,1,77,24,el prínçípío de fortífícar el pueblo,el prínçípío de fortífícar el pueblo
spa,50,1,77,25,"de <rs ana=""CHI_ISMACHI'"">ízmachí</rs>. y alla em<del rend=""overwritten"" instant=""false"" status=""unremarkable"">pe</del>zo la grande<pc> –</pc>",de ízmachí. y alla empezo la grande–
spa,50,1,77,26,"za, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> era grande el ímperío de","za, porq’porque era grande el ímperío de"
spa,50,1,77,27,"el <rs ana=""KAWEQ"">quiche</rs>, y desu Rey. y por todas","el quiche, y desu Rey. y por todas"
spa,50,1,77,28,"partes auía <choice><abbr>SS<hi rend=""superscript"">es.</hi></abbr><expan instant=""false"">Señores</expan></choice> poderosos, y no po<pc> –</pc>","partes auía SSes.Señores poderosos, y no po–"
spa,50,1,77,29,"dían desbaratarlos, niquíen los","dían desbaratarlos, niquíen los"
spa,50,1,77,30,entrase. y así mesmo haçían la,entrase. y así mesmo haçían la
spa,50,1,77,31,"grandeza de el Reyno, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se fundo","grandeza de el Reyno, q’quese fundo"
spa,50,1,77,32,"en <rs ana=""CHI_ISMACHI'"">ízmachí</rs>, y allí empezo aser te","en ízmachí, y allí empezo aser te"
spa,50,1,77,33,"mído el ídolo, y le tenían míedo","mído el ídolo, y le tenían míedo"
spa,50,1,77,34,"todos los pueblos chícos, y grandes.","todos los pueblos chícos, y grandes."
spa,50,1,77,35,"y víeron <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>íban esclauos, y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>los","y víeron q’queíban esclauos, y q’quelos"
spa,50,1,77,36,"mataron, y sacrífícaron por gran<pc> –</pc>","mataron, y sacrífícaron por gran–"
spa,50,1,77,37,"deza el Rey <rs ana=""K'OTUJA_KQCUATRO"">cotuha</rs>, y el Rey <rs ana=""ISTAYUL_KQCUATRO"">zta<pc> –</pc>","deza el Rey cotuha, y el Rey zta–"
spa,50,1,77,38,"yul</rs>, con los de <rs ana=""NIJA'IB"">níhaíbab</rs>, y los de","yul, con los de níhaíbab, y los de"
spa,50,1,77,39,"<rs ana=""AJAW_K'ICHE'"">ahauquíche</rs>. y solos tres tres tríbus",ahauquíche. y solos tres tres tríbus
spa,50,1,77,40,ó generazíones estuuíeron allí en,ó generazíones estuuíeron allí en
spa,50,1,77,41,"<rs ana=""CHI_ISMACHI'"">ízmachí</rs>. y allí empezaron a esta",ízmachí. y allí empezaron a esta
spa,50,1,77,42,"blezer las comídas, y bebídas, pa<pc> –</pc>","blezer las comídas, y bebídas, pa–"
spa,50,1,77,43,ra con sus híjas quando las casa<pc> –</pc>,ra con sus híjas quando las casa–
spa,50,1,77,44,"ban, y así se juntaron aquellas <rs ana=""OXIB_RI_NIM_JA"">tres","ban, y así se juntaron aquellas tres"
spa,50,1,77,45,"grandes casas</rs>, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se llamaron así.","grandes casas, q’quese llamaron así."
spa,50,1,77,46,por ellos y allí bebían sus bebídas,por ellos y allí bebían sus bebídas
spa,50,1,77,47,y allí comían sus<pc> –</pc>,y allí comían sus–
spa,50,2,77,1,"comida, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>era precío de las captiuas","comida, q’queera precío de las captiuas"
spa,50,2,77,2,"híjas, y solo era por hoganza desus","híjas, y solo era por hoganza desus"
spa,50,2,77,3,"corazones quando comíeron, y be<pc> –</pc>","corazones quando comíeron, y be–"
spa,50,2,77,4,"bíeron en sus grandes casas, y esta","bíeron en sus grandes casas, y esta"
spa,50,2,77,5,era en señal de agradeçímíento,era en señal de agradeçímíento
spa,50,2,77,6,y combíte enseña; de la propaga<pc> –</pc>,y combíte enseña; de la propaga–
spa,50,2,77,7,"çíon, y desus palabras sobre las","çíon, y desus palabras sobre las"
spa,50,2,77,8,"mugeres <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>tengan híjos o hijas y alla",mugeres q’quetengan híjos o hijas y alla
spa,50,2,77,9,"fue donde se engrandeçíeron, y llama<pc> –</pc>","fue donde se engrandeçíeron, y llama–"
spa,50,2,77,10,"ron entresí los siete calpules, y parcíalí<pc> –</pc>","ron entresí los siete calpules, y parcíalí–"
spa,50,2,77,11,"dades. nosotros somos compañeros, los de","dades. nosotros somos compañeros, los de"
spa,50,2,77,12,"<rs ana=""KAWEQ"">cauíquíb</rs>, nosotros los de <rs ana=""NIJA'IB"">níhaíb</rs>, y noso<pc> –</pc>","cauíquíb, nosotros los de níhaíb, y noso–"
spa,50,2,77,13,"tros los de <rs ana=""AJAW_K'ICHE'"">ahau quiche</rs> esto dígeron los",tros los de ahau quiche esto dígeron los
spa,50,2,77,14,"tres calpules, y <rs ana=""OXIB_RI_NIM_JA"">los tres de las casas gran","tres calpules, y los tres de las casas gran"
