folio|side|para|lb|lb_n|lb_str|lb_str_plain
44|2|66|7|7|"quixb</rs>, <rs ana=""XA_Q'ANA_JAL"">ahcahb</rs> xevqhax ri <rs ana=""B'ALAM_KI'TZE'"">balam"|quixb, ahcahb xevqhax ri balam
44|2|66|8|8|"quiꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, <rs ana=""MAJUK'UTAJ"">mahucutah</rs>,"|quitze, balam acab, mahucutah,
44|2|66|9|9|"<rs ana=""IQ'I_B'ALAM"">iqui balam</rs> quixzibanoc oxib"|iqui balam quixzibanoc oxib
44|2|66|10|10|cul chiꜩibah retal iqoheic cho<pc> –</pc>|cul chitzibah retal iqoheic cho–
44|2|66|11|11|"pon cuq amac chibe cuq re <rs ana=""IXTAJ_IXPUCH'"">e caib"|pon cuq amac chibe cuq re e caib
44|2|66|12|12|capohib</rs> quechahonic chi ya vbic|capohib quechahonic chi ya vbic
44|2|66|13|13|"chique xevqhax cut <rs ana=""B'ALAM_KI'TZE'"">balam qui<pc> –</pc>"|chique xevqhax cut balam qui–
44|2|66|14|14|"ꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, <rs ana=""MAJUK'UTAJ"">mahucutah</rs>."|tze, balam acab, mahucutah.
44|2|67|15|15|Cate cut xezibanic coxichal na<pc> –</pc>|Cate cut xezibanic coxichal na–
44|2|67|16|16|"be xꜩiban ri <rs ana=""B'ALAM_KI'TZE'"">balam quiꜩe</rs>. <rs ana=""B'ALAM"">balam</rs>"|be xtziban ri balam quitze. balam
44|2|67|17|17|vvachibal xuxic xuꜩibah chu<pc> –</pc>|vvachibal xuxic xutzibah chu–
44|2|67|18|18|"vach cul. are curi chi <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>,"|vach cul. are curi chi balam acab,
44|2|67|19|19|"<rs ana=""K'OTAL"">cot</rs> chic vvachibal xuꜩibah chu<pc> –</pc>"|cot chic vvachibal xutzibah chu–
44|2|67|20|20|"vach cul. ta xꜩiban chicuri <rs ana=""MAJUK'UTAJ"">ma<pc> –</pc>"|vach cul. ta xtziban chicuri ma–
44|2|67|21|21|"hucutah</rs> humah <rs ana=""WONON"">vonon</rs> humah <rs ana=""SITA'L"">zi<pc> –</pc>"|hucutah humah vonon humah zi–
44|2|67|22|22|tal</rs> vvachibal v ꜩib xuꜩibah|tal vvachibal v tzib xutzibah
44|2|67|23|23|chuvach cul. xuꜩin cut qui ꜩib|chuvach cul. xutzin cut qui tzib
44|2|67|24|24|coxichal oxbuzah xquiꜩibah|coxichal oxbuzah xquitzibah
44|2|67|25|25|cate cut ta xebe quiia cul ri|cate cut ta xebe quiia cul ri
44|2|67|26|26|"<rs ana=""IXTAJ"">xtah</rs> <rs ana=""IXPUCH'"">xpuch</rs> quibi xeqha curi"|xtah xpuch quibi xeqha curi
44|2|67|27|27|"<rs ana=""B'ALAM_KI'TZE'"">balam quiꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, <rs ana=""MAJUK'UTAJ"">ma<pc> –</pc>"|balam quitze, balam acab, ma–
44|2|67|28|28|hucutah</rs> vae retal iꜩih quix|hucutah vae retal itzih quix
44|2|67|29|29|oponic chiquivach ahauab qui<pc> –</pc>|oponic chiquivach ahauab qui–
44|2|67|30|30|"ꜩih xqhau ri <rs ana=""TOJIL"">tohil</rs> chiquech quix"|tzih xqhau ri tohil chiquech quix
44|2|67|31|31|qha vae curetal xcacam vloc|qha vae curetal xcacam vloc
44|2|67|32|32|qui xqha chique chi qui cuuh cu|qui xqha chique chi qui cuuh cu
44|2|67|33|33|ri cal chiya chique xevqhax|ri cal chiya chique xevqhax
44|2|67|34|34|"cut ri <rs ana=""IXTAJ_IXPUCH'"">capohib</rs> ta xquipixabah"|cut ri capohib ta xquipixabah
44|2|67|35|35|vbic. ta xebe cut xcucaah vbi|vbic. ta xebe cut xcucaah vbi
44|2|67|36|36|ri ꜩiban cul ta xeopon cut hu<pc> –</pc>|ri tziban cul ta xeopon cut hu–
44|2|67|37|37|zucu xequicot ri ahauab ta|zucu xequicot ri ahauab ta
44|2|67|38|38|xil qui vach xequel vca qui<pc> –</pc>|xil qui vach xequel vca qui–
44|2|67|39|39|"ꜩonoxic ri <rs ana=""IXTAJ_IXPUCH'"">capohib</rs>. ma xivil v"|tzonoxic ri capohib. ma xivil v
44|2|67|40|40|"vach ri <rs ana=""TOJIL"">tohil</rs> xevqhaxic xquil"|vach ri tohil xevqhaxic xquil
44|2|67|41|41|"bala xeqha curi <rs ana=""IXTAJ"">xtah</rs> <rs ana=""IXPUCH'"">xpuch</rs>"|bala xeqha curi xtah xpuch
44|2|67|42|42|vꜩ bala na qui pa retal xicam|vtz bala na qui pa retal xicam
44|2|67|43|43|vloc ma qui ꜩih xeqhau ri a<pc> –</pc>|vloc ma qui tzih xeqhau ri a–
44|2|67|44|44|hauab queheri bari retal qui|hauab queheri bari retal qui
44|2|67|45|45|macunic xquina ri ahauab. ta|macunic xquina ri ahauab. ta
44|2|67|46|46|xquiritah curi ꜩiban cul cumal|xquiritah curi tziban cul cumal
44|2|67|47|47|"<rs ana=""IXTAJ_IXPUCH'"">capohib</rs>. humah <rs ana=""B'ALAM"">balam</rs>, humah"|capohib. humah balam, humah
45|1|67|1|1|"<rs ana=""K'OTAL"">cot</rs> humah naipuch <rs ana=""WONON"">vonon</rs> <rs ana=""SITA'L"">zital</rs>"|cot humah naipuch vonon zital
45|1|67|2|2|v ꜩibal v pam cul chiyulinic vvach|v tzibal v pam cul chiyulinic vvach
45|1|67|3|3|ta xquiraih cut vvach cat xqui<pc> –</pc>|ta xquiraih cut vvach cat xqui–
45|1|67|4|4|coh chiquih macuhabi xuban ri|coh chiquih macuhabi xuban ri
45|1|67|5|5|"<rs ana=""B'ALAM"">balam</rs> vꜩibal nabe oc chirih <rs ana=""TOJIL"">aha<pc> –</pc>"|balam vtzibal nabe oc chirih aha–
45|1|67|6|6|"u</rs> ta xucoh <rs ana=""AWILIX"">chicut ahau</rs> ri vcab"|u ta xucoh chicut ahau ri vcab
45|1|67|7|7|"ꜩiban cul <rs ana=""K'OTAL"">cot</rs> vꜩibal xa vꜩ xu<pc> –</pc>"|tziban cul cot vtzibal xa vtz xu–
45|1|67|8|8|"na <rs ana=""AWILIX"">ahau</rs> chupan xavi cazolouic"|na ahau chupan xavi cazolouic
45|1|67|9|9|chiquivach caꜩunon vcuxic chiqui<pc> –</pc>|chiquivach catzunon vcuxic chiqui–
45|1|67|10|10|vach conohel taxoc chicut rox|vach conohel taxoc chicut rox
45|1|67|11|11|"ꜩibam cul <rs ana=""JAQAWITZ"">chirih ahau</rs> areri"|tzibam cul chirih ahau areri
45|1|67|12|12|"<rs ana=""WONON"">vonon</rs> <rs ana=""SITA'L"">zital</rs> upam xucoh cu chi<pc> –</pc>"|vonon zital upam xucoh cu chi–
45|1|67|13|13|rih cate puch ta xtÿc vtiohil ru|rih cate puch ta xtic vtiohil ru
45|1|67|14|14|"mal <rs ana=""WONON"">vonon</rs> <rs ana=""SITA'L"">zital</rs> maui xchihta<pc> –</pc>"|mal vonon zital maui xchihta–
45|1|67|15|15|hic mapu xcuyutah quitiobal|hic mapu xcuyutah quitiobal
45|1|67|16|16|"chicop ta xuracuh cu vchi <rs ana=""JAQAWITZ"">ahau</rs>"|chicop ta xuracuh cu vchi ahau
45|1|67|17|17|rumal chicop xa ꜩibam qui va<pc> –</pc>|rumal chicop xa tzibam qui va–
45|1|67|18|18|"chibal chupan ꜫal vꜩib <rs ana=""MAJUK'UTAJ"">mahu<pc> –</pc>"|chibal chupan q'al vtzib mahu–
45|1|67|19|19|cutah</rs> cu roxꜩib ta xechacatah|cutah cu roxtzib ta xechacatah
45|1|67|20|20|"vi cate puch quiiahic <rs ana=""IXTAJ_IXPUCH"">capohib</rs>"|vi cate puch quiiahic capohib
45|1|67|21|21|"ri rumal ahauab ri <rs ana=""IXTAJ"">xtah</rs> <rs ana=""IXPUCH'"">xpu<pc> –</pc>"|ri rumal ahauab ri xtah xpu–
45|1|67|22|22|ch</rs> quibi naquipa chiculal ri|ch quibi naquipa chiculal ri
45|1|67|23|23|ivvcaam vloc apa xbe icama|ivvcaam vloc apa xbe icama
45|1|67|24|24|"vi <rs ana=""IXTAJ_IXPUCH'"">ix qaxtoq</rs> xevqhax ri <rs ana=""IXTAJ_IXPUCH'"">capohib</rs>"|vi ix qaxtoq xevqhax ri capohib
45|1|67|25|25|ta xeyahic quicha catahic chi<pc> –</pc>|ta xeyahic quicha catahic chi–
45|1|67|26|26|"curi ronohel amac rumal <rs ana=""TOJIL"">tohil</rs>"|curi ronohel amac rumal tohil
45|1|67|27|27|"areta xcah xbeta quiibal ri <rs ana=""TOJIL"">to<pc> –</pc>"|areta xcah xbeta quiibal ri to–
45|1|67|28|28|"hil</rs> chiquih <rs ana=""IXTAJ"">xtah</rs> <rs ana=""IXPUCH'"">xpuch</rs> eta"|hil chiquih xtah xpuch eta
45|1|67|29|29|hoxol chec xevxic chuqux amac|hoxol chec xevxic chuqux amac
45|1|67|30|30|tacchibal ta quexuxic, ma qu|tacchibal ta quexuxic, ma qu
45|1|67|31|31|xbanatahic qui chacatahic|xbanatahic qui chacatahic
45|1|67|32|32|"rumal e naual vinac ri <rs ana=""B'ALAM_KI'TZE'"">balam"|rumal e naual vinac ri balam
45|1|67|33|33|"quiꜩe</rs> <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs> <rs ana=""MAJUK'UTAJ"">mahucu<pc> –</pc>"|quitze balam acab mahucu–
45|1|67|34|34|tah</rs>. ta xenaohin chicut ronohel|tah. ta xenaohin chicut ronohel
45|1|67|35|35|amac naquipa que cuchah qui<pc> –</pc>|amac naquipa que cuchah qui–
45|1|67|36|36|ꜩih nim qui qoheic ta chuxoc xe<pc> –</pc>|tzih nim qui qoheic ta chuxoc xe–
45|1|67|37|37|qhacut ta xquicuch chic qui<pc> –</pc>|qhacut ta xquicuch chic qui–
45|1|67|38|38|naoh xata quecoquibeh queca|naoh xata quecoquibeh queca
45|1|67|39|39|camizah chicavic quib chichab|camizah chicavic quib chichab
45|1|67|40|40|chi pocob mapa oh qui maha<pc> –</pc>|chi pocob mapa oh qui maha–
45|1|67|41|41|bi hun caibchic chicacanah|bi hun caibchic chicacanah
45|1|67|42|42|chique xeqhacut ta xcam qui|chique xeqhacut ta xcam qui
45|1|67|43|43|naoh xa xuvic rib ronohel a<pc> –</pc>|naoh xa xuvic rib ronohel a–
45|1|67|44|44|mac ꜩaꜩ chica mizanel ta xe|mac tzatz chica mizanel ta xe
45|1|67|45|45|molotahic ronohel amac eca<pc> –</pc>|molotahic ronohel amac eca–
45|1|67|46|46|"mizanel arecut e qo ri <rs ana=""B'ALAM_KI'TZE'"">balam"|mizanel arecut e qo ri balam
45|1|67|47|47|"quiꜩe</rs> <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs> <rs ana=""MAJUK'UTAJ"">mahucutah</rs>"|quitze balam acab mahucutah
45|2|67|1|1|"<rs ana=""IQ'I_B'ALAM"">iquibalam</rs> are e qo chuvi <rs ana=""JAQAWITZ_JUYUB'"">huyub"|iquibalam are e qo chuvi huyub
45|2|67|2|2|hacaviꜩ</rs> vbi huyub eqovi xqo<pc> –</pc>|hacavitz vbi huyub eqovi xqo–
45|2|67|3|3|lo cut quiqahol chiri chuvi|lo cut quiqahol chiri chuvi
45|2|67|4|4|huyub maui eta quia vinac ma<pc> –</pc>|huyub maui eta quia vinac ma–
45|2|67|5|5|na quehe ta qui quial ri vquial|na quehe ta qui quial ri vquial
45|2|67|6|6|amac xa zcaquin uvi huyub|amac xa zcaquin uvi huyub
45|2|67|7|7|quicatem, xacu qha ta xnaohix|quicatem, xacu qha ta xnaohix
45|2|67|8|8|quicamizaxic rumal amac ta x<pc> –</pc>|quicamizaxic rumal amac ta x–
45|2|67|9|9|quicuch quib conohel xepoponic|quicuch quib conohel xepoponic
45|2|67|10|10|xeta co quib conohel.|xeta co quib conohel.
45|2|68|11|11|<hi>V</hi>ae cute qui molouic quib co<pc> –</pc>|Vae cute qui molouic quib co–
45|2|68|12|12|nohel amac e cauutal chic chi|nohel amac e cauutal chic chi
45|2|68|13|13|chab chipocob conohel maui a|chab chipocob conohel maui a
45|2|68|14|14|hilan chipu vac qui cauubal he|hilan chipu vac qui cauubal he
45|2|68|15|15|"behoh quivachibal conohel <rs ana=""XA_Q'ANA_JAL"">aha"|behoh quivachibal conohel aha
45|2|68|16|16|uab</rs> achihab quiꜩih banoh qui<pc> –</pc>|uab achihab quitzih banoh qui–
45|2|68|17|17|ꜩih conohel quiꜩih conohel qui<pc> –</pc>|tzih conohel quitzih conohel qui–
45|2|68|18|18|"ꜩih e calabil chuxic are curi <rs ana=""TOJIL"">to<pc> –</pc>"|tzih e calabil chuxic are curi to–
45|2|68|19|19|hil</rs> are cabauil arepu chica|hil are cabauil arepu chica
45|2|68|20|20|quihila xereta chicacanabih|quihila xereta chicacanabih
45|2|68|21|21|xecha chiquibil quib xavi cu|xecha chiquibil quib xavi cu
45|2|68|22|22|"caretamah ri <rs ana=""TOJIL"">tohil</rs> caquetama<pc> –</pc>"|caretamah ri tohil caquetama–
45|2|68|23|23|"h naipu ri <rs ana=""B'ALAM_KI'TZE'"">balam quiꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam"|h naipu ri balam quitze, balam
45|2|68|24|24|"acab</rs> <rs ana=""MAJUK'UTAJ"">mahucutah</rs> caquitao ta"|acab mahucutah caquitao ta
45|2|68|25|25|canaohixic rumal ma ha bi qui|canaohixic rumal ma ha bi qui
45|2|68|26|26|varam qui yacalem ta xe cau<pc> –</pc>|varam qui yacalem ta xe cau–
45|2|68|27|27|tah cut ronohel cha ahlabal|tah cut ronohel cha ahlabal
45|2|68|28|28|cate cut xeya catahic ronohel|cate cut xeya catahic ronohel
45|2|68|29|29|ahlabal chacab tah xcoqui<pc> –</pc>|ahlabal chacab tah xcoqui–
45|2|68|30|30|beh chiquiqux ta xebec. ma|beh chiquiqux ta xebec. ma
45|2|68|31|31|cu xeoponic xapabe xe varah|cu xeoponic xapabe xe varah
45|2|68|32|32|vi conohel ri ahlabal cate pu<pc> –</pc>|vi conohel ri ahlabal cate pu–
45|2|68|33|33|ch qui chacatahic chic cumal|ch qui chacatahic chic cumal
45|2|68|34|34|"ri <rs ana=""B'ALAM_KI'TZE'"">balam quiꜩe</rs> <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>"|ri balam quitze balam acab
45|2|68|35|35|"<rs ana=""MAJUK'UTAJ"">mahucutah</rs> xa cu hun xevarah"|mahucutah xa cu hun xevarah
45|2|68|36|36|vi pabe mahabi chic xquina|vi pabe mahabi chic xquina
45|2|68|37|37|chi quib xequiz varic conohel|chi quib xequiz varic conohel
45|2|68|38|38|cate cu vticaric vmichic qui<pc> –</pc>|cate cu vticaric vmichic qui–
45|2|68|39|39|mucu vach rumal ruq quizma<pc> –</pc>|mucu vach rumal ruq quizma–
45|2|68|40|40|chi ta xquir cur i puvac chi qui<pc> –</pc>|chi ta xquir cur i puvac chi qui–
45|2|68|41|41|"cul ruq <rs ana=""YACHWACH"">qui iach vach</rs> ruq puch"|cul ruq qui iach vach ruq puch
45|2|68|42|42|qui chachal are curi vcul qui<pc> –</pc>|qui chachal are curi vcul qui–
45|2|68|43|43|chami xere xquicam ri puvac|chami xere xquicam ri puvac
45|2|68|44|44|cahizabal qui vach xa pu mich<pc> –</pc>|cahizabal qui vach xa pu mich–
45|2|68|45|45|bal quech xbanic retal vni<pc> –</pc>|bal quech xbanic retal vni–
45|2|68|46|46|"mal <rs ana=""TINAMIT_K'ICHE'"">queche vinac</rs> cate puch"|mal queche vinac cate puch
45|2|68|47|47|xeqastahic huzu xquichapala|xeqastahic huzu xquichapala
46|1|68|1|1|"qui <rs ana=""YACHWACH"">i ach vach</rs> ruq cu ruq v cul qui"|qui i ach vach ruq cu ruq v cul qui
46|1|68|2|2|chami mahabi chi puvac chi cul ruq|chami mahabi chi puvac chi cul ruq
46|1|68|3|3|"qui <rs ana=""YACHWACH"">yach vach</rs> na qui pa mi xoh ca"|qui yach vach na qui pa mi xoh ca
46|1|68|4|4|movic aon chinac mi xoh micho<pc> –</pc>|movic aon chinac mi xoh micho–
46|1|68|5|5|uic apa mi xpe vi mi xelecan ca|uic apa mi xpe vi mi xelecan ca
46|1|68|6|6|puvac xeqha cut conohel ah la<pc> –</pc>|puvac xeqha cut conohel ah la–
46|1|68|7|7|bal are laiba ri lo e qaxtoq que<pc> –</pc>|bal are laiba ri lo e qaxtoq que–
46|1|68|8|8|elecan vinac macu chuꜩinic chi<pc> –</pc>|elecan vinac macu chutzinic chi–
46|1|68|9|9|caxibih ta quib chique qui vi chi<pc> –</pc>|caxibih ta quib chique qui vi chi–
46|1|68|10|10|coquibeh quitinamit xavi xe|coquibeh quitinamit xavi xe
46|1|68|11|11|re chiquil vvach ri ca puvac|re chiquil vvach ri ca puvac
46|1|68|12|12|chicaban quech xeqhacut cono<pc> –</pc>|chicaban quech xeqhacut cono–
46|1|68|13|13|hel amac xa vi xere banoh ꜩih|hel amac xa vi xere banoh tzih
46|1|68|14|14|conohel. xavi cu cubul qui<pc> –</pc>|conohel. xavi cu cubul qui–
46|1|68|15|15|"qux ri <rs ana=""XA_Q'ANA_JAL"">ah quixb</rs> <rs ana=""XA_Q'ANA_JAL"">ah cahb</rs> e qo"|qux ri ah quixb ah cahb e qo
46|1|68|16|16|"chuvi <rs ana=""JAQAWITZ_JUYUB'"">huyub</rs> xaui xere nima na<pc> –</pc>"|chuvi huyub xaui xere nima na–
46|1|68|17|17|"oh caquibano ri <rs ana=""B'ALAM_KI'TZE'"">balam quiꜩe</rs>"|oh caquibano ri balam quitze
46|1|68|18|18|"<rs ana=""B'ALAM_AQ'AB'"">balam acab</rs> <rs ana=""MAJUK'UTAJ"">mahucutah</rs> <rs ana=""IQ'I_B'ALAM"">iqui<pc> –</pc>"|balam acab mahucutah iqui–
46|1|68|19|19|"balam</rs> ta xenaohin cut <rs ana=""BALAM_KI'TZE"">balam"|balam ta xenaohin cut balam
46|1|68|20|20|"quiꜩe</rs> <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs> <rs ana=""MAJUK'UTAJ"">mahucutah</rs>"|quitze balam acab mahucutah
46|1|68|21|21|"<rs ana=""IQ'I_B'ALAM"">iqui balam</rs> xquiban coxtun"|iqui balam xquiban coxtun
46|1|68|22|22|chuchi qui tinamit xa ꜩalam|chuchi qui tinamit xa tzalam
46|1|68|23|23|xa chut xchiquehbeh rih qui<pc> –</pc>|xa chut xchiquehbeh rih qui–
46|1|68|24|24|tinamit cate xquiban ri poy|tinamit cate xquiban ri poy
46|1|68|25|25|queheri vinac xuxic cumal ca<pc> –</pc>|queheri vinac xuxic cumal ca–
46|1|68|26|26|te xquichol chiri chuui coxtun|te xquichol chiri chuui coxtun
46|1|68|27|27|xavi xere qo qui pocob qo pu|xavi xere qo qui pocob qo pu
46|1|68|28|28|qui chab xecauxic xoc ri iach|qui chab xecauxic xoc ri iach
46|1|68|29|29|vach puvac paquivi xoc pucu|vach puvac paquivi xoc pucu
46|1|68|30|30|xa poy xapu ahamche xcohou|xa poy xapu ahamche xcohou
46|1|68|31|31|ri puvac rech amac ri xbe qui|ri puvac rech amac ri xbe qui
46|1|68|32|32|cama pa be are xucauubeh|cama pa be are xucauubeh
46|1|68|33|33|poy cumal xecotcomihic chirih tina<pc> –</pc>|poy cumal xecotcomihic chirih tina–
46|1|68|34|34|mit cate puch ta xquiꜩonoh chiqui<pc> –</pc>|mit cate puch ta xquitzonoh chiqui–
46|1|68|35|35|"naoh chirech <rs ana=""TOJIL"">tohil</rs> ve qoh camic ve"|naoh chirech tohil ve qoh camic ve
46|1|68|36|36|puch cohchacatahic xeqhaxoc qui<pc> –</pc>|puch cohchacatahic xeqhaxoc qui–
46|1|68|37|37|"qux chuvach ri <rs ana=""TOJIL"">tohil</rs> mi xbizonic in"|qux chuvach ri tohil mi xbizonic in
46|1|68|38|38|qolic are cut chicoh va chiquech|qolic are cut chicoh va chiquech
46|1|68|39|39|"mi xibih ivib xeuqhax ri <rs ana=""B'ALAM_KI'TZE'"">balam"|mi xibih ivib xeuqhax ri balam
46|1|68|40|40|"quiꜩe</rs> <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, <rs ana=""MAJUK'UTAJ"">mahucutah</rs>"|quitze balam acab, mahucutah
46|1|68|41|41|"<rs ana=""IQ'I_B'ALAM"">iqui balam</rs> ta xya vloc ri <rs ana=""WONON"">vonon</rs>"|iqui balam ta xya vloc ri vonon
46|1|68|42|42|"<rs ana=""SITA'L"">zital</rs> are cut xbe qui cama cu ca<pc> –</pc>"|zital are cut xbe qui cama cu ca–
46|1|68|43|43|am ta xepetic cate xquiyao chu<pc> –</pc>|am ta xepetic cate xquiyao chu–
46|1|68|44|44|"pam cahib nimac <rs ana=""Q'OQ"">cocob</rs> cahib x<pc> –</pc>"|pam cahib nimac cocob cahib x–
46|1|68|45|45|qohe vi chirih tinamit xquiꜩa<pc> –</pc>|qohe vi chirih tinamit xquitza–
46|1|68|46|46|"pih vi ri <rs ana=""WONON"">vonon</rs> <rs ana=""SITA'L"">zital</rs> chupan"|pih vi ri vonon zital chupan
46|1|68|47|47|"<rs ana=""Q'OQ"">cocob</rs> are culelabal rech amac"|cocob are culelabal rech amac
46|2|68|1|1|cumal xenicvachix cut xe muc<pc> –</pc>|cumal xenicvachix cut xe muc–
46|2|68|2|2|cheex puch xnicox qui tinamit|cheex puch xnicox qui tinamit
46|2|68|3|3|rumal vzamahel amac maui e|rumal vzamahel amac maui e
46|2|68|4|4|harub xeqha cut xere cut xul<pc> –</pc>|harub xeqha cut xere cut xul–
46|2|68|5|5|quila ri poy ahamche quezilaheic|quila ri poy ahamche quezilaheic
46|2|68|6|6|cu calaon qui chab qui pocob qui<pc> –</pc>|cu calaon qui chab qui pocob qui–
46|2|68|7|7|ꜩih vinac quevachinic quiꜩih chi|tzih vinac quevachinic quitzih chi
46|2|68|8|8|e camizanel quevachinic ta xquil|e camizanel quevachinic ta xquil
46|2|68|9|9|amac quequicot cut ronohel a<pc> –</pc>|amac quequicot cut ronohel a–
46|2|68|10|10|mac mavi hanic xquilo ꜩaꜩ|mac mavi hanic xquilo tzatz
46|2|68|11|11|ri amac chuqoheic maui ahilan|ri amac chuqoheic maui ahilan
46|2|68|12|12|chivinac e ah labal e pu camiza<pc> –</pc>|chivinac e ah labal e pu camiza–
46|2|68|13|13|"nel e camizai rech ri <rs ana=""B'ALAM_KI'TZE'"">balam"|nel e camizai rech ri balam
46|2|68|14|14|"quiꜩe</rs> <rs ana=""B'ALAM_AQ'AB'"">balam acab</rs> <rs ana=""MAJUK'UTAJ"">mahuqutah</rs>"|quitze balam acab mahuqutah
46|2|68|15|15|"are qo chuvi <rs ana=""JAQAWITZ_JUYUB'"">huyub hacaviꜩ</rs> vbi"|are qo chuvi huyub hacavitz vbi
46|2|68|16|16|e qo vi are cut coquibexic va xchi|e qo vi are cut coquibexic va xchi
46|2|68|17|17|cabÿh chic|cabih chic
46|2|69|18|18|"<hi>A</hi>re cut e qo chiri <rs ana=""B'ALAM_KI'TZE'"">balam quiꜩe</rs>"|Are cut e qo chiri balam quitze
46|2|69|19|19|"<rs ana=""B'ALAM_AQ'AB'"">balam acab</rs> <rs ana=""MAJUK'UTAJ"">mahucutah</rs> <rs ana=""IQ'I_B'ALAM"">iqui ba<pc> –</pc>"|balam acab mahucutah iqui ba–
46|2|69|20|20|"lam</rs> xa hun e qo vi chuvi <rs ana=""JAQAWITZ_JUYUB'"">huyub</rs> ruq"|lam xa hun e qo vi chuvi huyub ruq
46|2|69|21|21|"<rs ana=""IXOQ_AJAWAB'"">quixoquil</rs> calcual ta xepe cut"|quixoquil calcual ta xepe cut
46|2|69|22|22|ronohel ah labal e camizanel|ronohel ah labal e camizanel
46|2|69|23|23|mavi xa cachui oxchui chi amac|mavi xa cachui oxchui chi amac
46|2|69|24|24|xcotcomih chirih tinamit queo<pc> –</pc>|xcotcomih chirih tinamit queo–
46|2|69|25|25|minic e viquitalic chi chab chi po<pc> –</pc>|minic e viquitalic chi chab chi po–
46|2|69|26|26|cob chiquicozih qui chi, quelulu<pc> –</pc>|cob chiquicozih qui chi, quelulu–
46|2|69|27|27|tic quechaninic chi ominic qui iu<pc> –</pc>|tic quechaninic chi ominic qui iu–
46|2|69|28|28|iub qui xulcab ta xeoc chuxe ti<pc> –</pc>|iub qui xulcab ta xeoc chuxe ti–
46|2|69|29|29|namit macu habi caquixibih|namit macu habi caquixibih
46|2|69|30|30|"quib ri <rs ana=""XA_Q'ANA_JAL"">ahquixb</rs> <rs ana=""XA_Q'ANA_JAL"">ahcahb</rs> xa"|quib ri ahquixb ahcahb xa
46|2|69|31|31|quecai vloc chuchi coxtum e cho<pc> –</pc>|quecai vloc chuchi coxtum e cho–
46|2|69|32|32|"lon vloc ruq <rs ana=""IXOQ_AJAWAB'"">quixoquil</rs> calcual"|lon vloc ruq quixoquil calcual
46|2|69|33|33|xa cul qui qux banoh cu zui ꜩih|xa cul qui qux banoh cu zui tzih
46|2|69|34|34|ri amac ta xe acan cut chuvach|ri amac ta xe acan cut chuvach
46|2|69|35|35|"<rs ana=""JAQAWITZ_JUYUB'"">huyub</rs> xa cu zcaquin chic ma vi"|huyub xa cu zcaquin chic ma vi
46|2|69|36|36|queꜩaconic chuchi tinamit cate|quetzaconic chuchi tinamit cate
46|2|69|37|37|"puch ta xhac v vi ri <rs ana=""Q'OQ"">cocob</rs> cahib"|puch ta xhac v vi ri cocob cahib
46|2|69|38|38|qo vi chi tinamit ta xeel curi|qo vi chi tinamit ta xeel curi
46|2|69|39|39|"<rs ana=""WONON"">vonon</rs> <rs ana=""SITA'L"">zital</rs> queheri zib ta xel"|vonon zital queheri zib ta xel
46|2|69|40|40|"chupam ri huhun chi <rs ana=""Q'OQ"">cocob</rs> cu<pc> –</pc>"|chupam ri huhun chi cocob cu–
46|2|69|41|41|ꜩin curi ahlabal rumal chi<pc> –</pc>|tzin curi ahlabal rumal chi–
46|2|69|42|42|cop tacatoh chu bac qui vach|cop tacatoh chu bac qui vach
46|2|69|43|43|ta catoh puch chi qui ꜩam chi<pc> –</pc>|ta catoh puch chi qui tzam chi–
46|2|69|44|44|qui chi chicacan, chiqui cab a|qui chi chicacan, chiqui cab a
46|2|69|45|45|qo vi xchibe quichapa aon qo vi|qo vi xchibe quichapa aon qo vi
46|2|69|46|46|xchibe quimaha ronohel qo vi|xchibe quimaha ronohel qo vi
46|2|69|47|47|"<rs ana=""WONON"">vonon</rs> <rs ana=""SITA'L"">zital</rs>. tacatoh chutio ma<pc> –</pc>"|vonon zital. tacatoh chutio ma–
47|1|69|1|1|vbac vvach xchiquilih chubuchu|vbac vvach xchiquilih chubuchu
47|1|69|2|2|he tac chicop chirih ri huhun chivi<pc> –</pc>|he tac chicop chirih ri huhun chivi–
47|1|69|3|3|"nac xecabaric rumal <rs ana=""WONON"">vonon</rs> <rs ana=""SITA'L"">zital</rs>"|nac xecabaric rumal vonon zital
47|1|69|4|4|maui xchapatah chic qui chab qui|maui xchapatah chic qui chab qui
47|1|69|5|5|pocob quevon coyeheic chuvach|pocob quevon coyeheic chuvach
47|1|69|6|6|tac vleu quelahahic xecahic chu<pc> –</pc>|tac vleu quelahahic xecahic chu–
47|1|69|7|7|"vach <rs ana=""JAQAWITZ_JUYUB'"">huyub</rs> are cut maui caqui<pc> –</pc>"|vach huyub are cut maui caqui–
47|1|69|8|8|na chic ta xecac chi chab xechoi|na chic ta xecac chi chab xechoi
