chap_num,line_num,eng_str,quc_str
61,6890,Mahucutah.,Majukutaj.
61,6891,Then they thought again therefore,Ta xena'ojin chi k'ut
61,6892,All nations:,Ronojel amaq':
61,6893,“How do we do it to them?,“Naqi pa kequch'aj?
61,6894,"Truly great their nature then it shall come to be,”","Qitzij nim ki k'oje'ik ta chuxoq,”"
61,6895,They said therefore.,Xecha' k'ut.
61,6896,Then they gathered again their thoughts:,Ta xkikuch chik ki na'oj:
61,6897,"“Only then we pursue them,","“Xa ta keqokib'ej,"
61,6898,We kill them.,Keqakamisaj.
61,6899,"We shall adorn ourselves with arrows,","Chiqawiq qib' chi ch'ab',"
61,6900,With shields.,Chi pokob'.
61,6901,Are not we many?,Ma pa oj k'i?
61,6902,Not there are,Ma ja b'i
61,6903,"One,","Jun,"
61,6904,"Two now we shall leave to them,”","Kaib' chik chiqakanaj chike,”"
61,6905,They said therefore.,Xecha' k'ut.
61,6906,Then they gathered their thoughts.,Ta xk'am ki na'oj.
61,6907,Only they adorned themselves all nations.,Xa xuwiq rib' ronojel amaq'.
61,6908,Crowded with killers,Tzatz chi kamisanel
61,6909,"When they were gathered all nations,",Ta xemolotajik ronojel amaq'
61,6910,Killers.,E kamisanel.
61,6911,"Where therefore there are the Balam Quitze,","Are k'ut e k'o ri B'alam Kitze,"
61,6912,"Balam Acab,","B'alam Aq'ab',"
61,6913,"Mahucutah,","Majukutaj,"
61,6914,Iqui Balam.,Ik'i B'alam.
61,6915,Where are on its top mountain.,Are e k'o chuwi' juyub'.
61,6916,Hacavitz its name mountain they are.,Jaq'awitz u b'i' juyub' e k'o wi.
61,6917,They placed therefore their sons there,Xk'olo k'ut ki k'ajol chiri'
61,6918,On its top mountain.,Chuwi' juyub'.
61,6919,Not then many people.,Mawi e ta k'iya winaq.
61,6920,Not first thus then,Ma na keje' ta
61,6921,"Their number this,","Ki k'iyal ri',"
61,6922,Its number nations.,U k'iyal amaq'.
61,6923,Only a little its top mountain,Xa sqaqi'n u wi' juyub'
61,6924,They occupied.,Ki q'atem.
61,6925,For that reason then was planned,Xa k'u cha' ta xna'ojix
61,6926,Their being killed by nations.,Ki kamisaxik rumal amaq'.
61,6927,"Then they gathered themselves all of them,","Ta xkikuch kib' konojel,"
61,6928,"They arrived,","Xepoponik,"
61,6929,They summoned one another all of them.,Xetaqo kib' konojel.
62,6930,"THIS then their gathering themselves all nations,","WA'E k'ute ki molowik kib' konojel amaq', "
62,6931,"Adorned now with arrows,","E kawutal chik chi ch'ab',"
62,6932,With shields all of them.,Chi pokob' konojel.
62,6933,Not counted precious metal their adornment.,Mawi ajilan chi puwaq ki kawub'al.
62,6934,Beautiful their appearance,Jeb'ejoj ki wachib'al
62,6935,"All lords,","Konojel ajawab',"
62,6936,Warriors.,Achijab'.
62,6937,Truly makers their words all of them.,Qitzij b'anoj ki tzij konojel.
62,6938,Truly their slaves they will become.,Qitzij e kalab'il chuxik.
62,6939,"“This therefore the Tohil,","“Are' k'u ri Tojil,"
62,6940,"This god,","Are' k'ab'awil,"
62,6941,This as well we shall worship.,Are' pu chiqaq'ijila'.
62,6942,"But then we shall capture him,” they said among themselves.","Xere ta chiqakanab'ij,” xecha' chi kib'il kib'."
62,6943,But therefore he learned of it the Tohil.,Xawi k'u kareta'maj ri Tojil.
62,6944,They learned of it as well,Kaketa'maj nay pu
62,6945,"The Balam Quitze,","Ri B'alam Kitze,"
62,6946,"Balam Acab,","B'alam Aq'ab',"
62,6947,Mahucutah.,Majukutaj.
62,6948,They hear it,Kakita'o
62,6949,When planned by them.,Ta kana'ojixik rumal.
62,6950,"There is not their sleep,","Maja b'i ki waram,"
62,6951,Their rest.,Ki yakalem.
62,6952,"They adorned therefore all warriors,","Xekawutaj k'ut ronojel cha aj lab'al,"
62,6953,"Thus they were raised up all warriors,","K'ate k'ut xeyakatajik ronojel aj lab'al,"
62,6954,At night.,Chaq'ab' taj.
62,6955,They believed in their hearts.,Xkokib'ej chi ki k'u'x.
62,6956,"Then they went,","Ta xeb'ek,"
62,6957,Not therefore they arrived.,Ma k'u xe'oponik.
62,6958,Only in road they slept,Xa pa b'e xewaraj wi
62,6959,All the warriors.,Konojel ri aj lab'al.
62,6960,Then as well their defeat again,K'ate puch ki ch'akatajik chik
62,6961,"By the Balam Quitze,","Kumal ri B'alam Kitze,"
62,6962,"Balam Acab,","B'alam Aq'ab',"
62,6963,Mahucutah.,Majukutaj.
62,6964,Only therefore one they slept in road.,Xa k'u jun xewaraj wi pa b'e.
62,6965,There was not again they sensed themselves.,Maja b'i chik xkina' chi kib'.
62,6966,They were finished with sleep all of them.,Xek'iswarik konojel.
62,6967,Then therefore its beginning,K'ate k'u u tikarik
62,6968,"Its plucking their eyebrows,","U mich'ik ki muquwach rumal,"
62,6969,With their whiskers.,Ruk' kismachi'.
62,6970,Then untied therefore the precious metal,Ta xkir k'u ri puwaq
62,6971,"From their clothing,","Chi ki k'ul,"
62,6972,With their headdresses,"Ruk' ki yachwach,"
62,6973,With also their necklaces.,Ruk' puch ki chachal.
62,6974,This therefore the its neck their staffs,Are' k'u ri u qul ki ch'ami'y
62,6975,Only they took the precious metal,Xere xkik'am ri puwaq
62,6976,"Punishment their faces,","K'ajisab'al ki wach,"
62,6977,"Only as well plucking to them,","Xa pu mich'b'al kech,"
62,6978,Done its sign,Xb'anik retal
62,6979,Its greatness Quiché people.,U nimal K'eche' winaq.
62,6980,Then as well they arose.,K'ate puch xek'astajik.
62,6981,Straightaway they reached out for,Ju su xkichapala'
62,6982,Their headresses,Ki yachwach
62,6983,With its neck their staffs.,Ruk' u qul ki ch'ami'y.
62,6984,"There is not now precious metal on neck,","Maja b'i chi puwaq chi qul,"
62,6985,With their headdresses.,Ruk' ki yachwach.
62,6986,“Who took us?,“Naqi pa mi xojk'amowik?
62,6987,By whom were we plucked?,A'on chi naq mi xojmich'owik?
62,6988,"Where they came,","Apa mi xpe wi,"
62,6989,Stole our precious metal?”,Mi xeleq'an qa puwaq?”
62,6990,They said therefore,Xecha' k'ut
62,6991,All warriors:,Konojel aj lab'al:
62,6992,"“These then the perhaps deceivers,","“Are' la' b'a ri lo e k'axtok',"
62,6993,They abduct people.,Ke'eleqan winaq.
62,6994,Not therefore will be successful,Ma k'u chutzinik
62,6995,We shall be frightened to them.,Chiqaxib'ij ta qib' chike.
62,6996,Truly we shall invade their citadel.,Qi wi chiqokib'ej ki tinamit.
62,6997,Merely only we shall see its face the our precious metal.,Xawi xere chiqil u wach ri qa puwaq.
62,6998,"We shall make it ours,” they said therefore all nations.","Chiqab'an qech,” xecha' k'ut konojel amaq'."
62,6999,Merely only made words all of them.,Xawi xere b'anoj tzij konojel.
62,7000,Merely therefore comfort their hearts,Xawi k'u ku'b'ul ki k'u'x
62,7001,"The bloodletters,","Ri aj k'ixb',"
62,7002,Sacrificers that are on its top mountain.,Aj k'ajb' e k'o chuwi' juyub'.
62,7003,Merely only great wisdom,Xawi xere nima na'oj
62,7004,They do,Kakib'ano
62,7005,"The Balam Quitze,","Ri B'alam Kitze,"
62,7006,"Balam Acab,","B'alam Aq'ab',"
62,7007,"Mahucutah,","Majukutaj,"
62,7008,Iqui Balam.,Ik'i B'alam.
62,7009,"Then they thought therefore Balam Quitze,","Ta xena'ojin k'ut B'alam Kitze,"
62,7010,"Balam Acab,","B'alam Aq'ab',"
62,7011,"Mahucutah,","Majukutaj,"
62,7012,Iqui Balam.,Ik'i B'alam.
62,7013,They made palisade,Xkib'an k'oxtun
62,7014,At its edge their citadel.,Chuchi' ki tinamit.
62,7015,"Only wood planks,","Xa tz'alam,"
62,7016,"Only pointed stakes,","Xa ch'ut,"
62,7017,They placed,Xchikejb'ej
62,7018,Around their citadel.,Rij ki tinamit.
62,7019,Then they made the effigies.,K'ate xkib'an ri poy.
62,7020,Like the people they came to be by them.,Keje' ri winaq xuxik kumal.
62,7021,Then they arranged them there,K'ate xkichol chiri'
62,7022,On its top palisade.,Chuwi' k'oxtun.
62,7023,Merely only there are their shields.,Xawi xere k'o ki pokob'.
62,7024,There are also their arrows.,K'o pu ki ch'ab'.
62,7025,They were adorned.,Xekawuxik.
62,7026,Entered the headdress precious metal on their heads.,Xok ri yachwach puwaq pa ki wi'.
62,7027,"Entered also therefore mere effigies,","Xok pu k'u xa poy,"
62,7028,Only as well carved wood.,Xa pu ajam che'.
62,7029,"Placed the precious metal of the nations,","Xkojow ri puwaq rech amaq',"
62,7030,This they went to take on road.,Ri' xb'e ki k'ama' pa b'e.
62,7031,This they adorned effigies by them.,Are' xukawub'ej poy kumal.
62,7032,They encircled around citadel.,Xekotkomijik chirij tinamit.
62,7033,Then as well then they entreated,K'ate puch ta xkitz'onoj
62,7034,To their thoughts to Tohil.,Chi ki na'oj chirech Tojil.
62,7035,"“If we die,","“We kojkamik,"
62,7036,If as well we are defeated?” they asked.,We puch kojch'akatajik?” xecha'.
62,7037,Wept their hearts,Xoq' ki k'u'x
62,7038,Before his face the Tohil:,Chuwach ri Tojil:
62,7039,“Do not mourn.,“Mixb'isonik.
62,7040,I am.,In k'olik.
62,7041,This therefore you shall use this to them.,Are' k'ut chikoj wa' chikech.
62,7042,Do not fear.”,Mixib'ij iwib'.”
62,7043,"They were told the Balam Quitze,","Xe'uchax ri B'alam Kitze,"
62,7044,"Balam Acab,","B'alam Aq'ab',"
62,7045,"Mahucutah,","Majukutaj,"
62,7046,Iqui Balam.,Ik'i B'alam.
62,7047,"Then they gave thither the hornets,","Ta xya' uloq ri wonon,"
62,7048,Wasps.,Sita'l.
62,7049,"These therefore they went to gather,","Are' k'ut xb'e ki k'ama',"
62,7050,They bore them when they came.,Kuk'a'am ta xepetik.
62,7051,Then they gave them inside four great gourds.,K'ate xkiya'o chupan kajib' nima'q q'oq'ob'.
62,7052,Four places they were around edge citadel.,Kajib' xk'oje' wi chirij tinamit.
62,7053,"They closed up the hornets,","Xkitz'apij wi ri wonon,"
62,7054,Wasps within great gourds.,Sita'l chupan q'oq'ob'.
62,7055,These weapons,Are' k'ulelab'al
62,7056,To nations by them.,Rech amaq' kumal.
62,7057,"They were spied on therefore,","Xenik'wachix k'ut,"
62,7058,"They were being watched for in ambush therefore,","Xemuqche'x k'ut,"
62,7059,Scrutinized as a target their citadel by their messengers nations.,Xnik'ox ki tinamit rumal u samajel amaq'.
62,7060,"“Not however many,”","“Mawi e jarub',”"
62,7061,They said therefore.,Xecha' k'ut.
62,7062,"Only therefore came to be seen the effigies,","Xere k'ut xul kila ri poy,"
62,7063,Carved wood.,Ajam che'.
62,7064,"They are still,","Kesilaje'ik,"
62,7065,They are carrying,Kuk'ala on
62,7066,"Their arrows,","Ki ch'ab',"
62,7067,Their shields.,Ki pokob'.
62,7068,"True people they appear,","Qitzij winaq kewachinik,"
62,7069,True then killers they appear,Qitzij chi e kamisanel kewachinik
62,7070,When they saw nations.,Ta xkil amaq'.
62,7071,They rejoiced therefore,Keki'kot k'ut
62,7072,All nations.,Ronojel amaq'.
62,7073,Not many they saw.,Mawi janik' xkilo.
62,7074,Crowded the nations there were.,Tzatz ri amaq' chu k'oje'ik.
62,7075,Not counted people.,Mawi ajilan chi winaq.
62,7076,"Warriors,","E aj lab'al,"
62,7077,"Also killers,","E pu kamisanel,"
62,7078,"Murderers,","E kamisay,"
62,7079,"To the Balam Quitze,","Rech ri B'alam Kitze,"
62,7080,"Balam Acab,","B'alam Aq'ab',"
62,7081,Mahucutah,Majukutaj
62,7082,There they were on its top mountain.,Are k'o chuwi' juyub'.
62,7083,Hacavitz its name they were.,Jaq'awitz u b'i' e k'o wi.
62,7084,When therefore were invaded these,Are k'ut kokib'exik wa'
62,7085,We shall tell it now.,Xchiqab'ij chik.
63,7086,THERE therefore they are there,ARE k'ut e k'o chiri'
63,7087,"Balam Quitze,","B'alam Kitze,"
63,7088,"Balam Acab,","B'alam Aq'ab',"
63,7089,"Mahucutah,","Majukutaj,"
63,7090,Iqui Balam.,Ik'i B'alam.
63,7091,Only one they are on its top mountain,Xa jun e k'o wi chuwi' juyub'
63,7092,"With their wives,","Ruk' kixoqil,"
63,7093,Their children.,Kalk'u'al.
63,7094,"Then they came therefore all warriors,","Ta xepe k'ut ronojel aj lab'al,"
63,7095,Killers.,E kamisanel.
63,7096,"Not only two eight thousands,","Mawi xa ka chuy,"
63,7097,Three eight thousands of nations,Ox chuy chi amaq'
63,7098,They encircled,Xkotkomij
63,7099,Around citadel.,Chirij tinamit.
63,7100,"They yell,","Ke'ominik,"
63,7101,Adorned,E wiqitalik
63,7102,"With arrows,","Chi ch'ab',"
63,7103,With shields.,Chi pokob'.
63,7104,"They would break open their mouths,","Chikiq'osij ki chi',"
63,7105,"They clamour,","Kelulutik,"
63,7106,"They rush about,","Kechaninik,"
63,7107,To shout,Chi ominik
63,7108,"Their mocking,","Ki yuyub',"
63,7109,Their whistling.,Ki xulq'ab'.
63,7110,Then they entered below citadel.,Ta xe'ok chuxe' tinamit.
63,7111,Nothing therefore they fear,Ma k'u ja b'i kakixib'ij kib'
63,7112,"The bloodletters,","Ri aj k'ixb',"
63,7113,Sacrificers.,Aj k'ajb'.
63,7114,Only they look hither at its mouth palisade.,Xa keka'y uloq chuchi' k'oxtum.
63,7115,Lined up hither,E cholon uloq
63,7116,"With their wives,","Ruk' kixoqil,"
63,7117,Their children.,Kalk'u'al.
63,7118,"Only seated their hearts,","Xa ku'l ki k'u'x,"
63,7119,Making sweet words the nations.,B'anoj kusuy tzij ri amaq'.
63,7120,Then they ascended therefore before its face mountain.,Ta xe'aq'an k'ut chuwach juyub'.
63,7121,Only therefore a little now,Xa k'u sqaqi'n chik
63,7122,Not they achieved its mouth citadel.,Mawi ketz'ako'nik chuchi' tinamit.
63,7123,Then as well then opened their tops,K'ate puch ta xjaq u wi'
63,7124,The gourds.,Ri q'oq'ob'.
63,7125,Four there are in citadel.,Kajib' k'o wi chi tinamit.
63,7126,"Then they went out therefore the hornets,","Ta xe'el k'u ri wonon,"
63,7127,Wasps.,Sita'l.
63,7128,Like the smoke,Keje' ri' sib'
63,7129,Then went out from inside the each of gourds.,Ta xel chupan ri jujun chi q'oq'ob'.
63,7130,Finished therefore the warriors,Kutzin k'u ri aj lab'al
63,7131,Because of insects.,Rumal chikop.
63,7132,"Alighted on its seeds their faces,","Taqatoj chub'aq' ki wach,"
63,7133,"Allighted as well on their noses,","Taqatoj puch chi ki tza'm,"
63,7134,"On their mouths,","Chi ki chi',"
63,7135,"On their legs,","Chi kaqan,"
63,7136,On their arms.,Chi ki q'ab'.
63,7137,Where they are they would go to catch them.,A k'o wi xchib'e ki chapa'.
63,7138,Wherever they are they would go to swarm them.,A'on k'o wi xchib'e ki maja'.
63,7139,"Everwhere there are hornets,","Ronojel k'o wi wonon,"
63,7140,"Wasps,","Sita'l,"
63,7141,"Alighted to their stinging their eyes,","Taqatoj chu ti'omal u b'aq' u wach,"
63,7142,They would busy themselves swarming.,Xchikilij chu b'uchu.
63,7143,Numerous insects,Je taq chikop
63,7144,About the each of people.,Chirij ri jujun chi winaq.
63,7145,"They were disoriented because of hornets,","Xeq'ab'arik rumal wonon,"
63,7146,Wasps.,Sita'l.
63,7147,"Not they were grasped again their arrows,","Mawi xchapataj chik ki ch'ab',"
63,7148,Their shields.,Ki pokob'.
63,7149,"They are hunched over on its face ground,","Kewonk'oyeje'ik chuwach taq ulew,"
63,7150,They scatter.,Kelajajik.
63,7151,"They fell before its face mountain,","Xeqajik chuwach juyub',"
63,7152,There therefore not they sense now.,Are k'ut mawi kakina' chik.
63,7153,Then they were struck with arrows.,Ta xekaq' chi ch'ab'.
63,7154,They were chopped with axes.,Xechoy chi ikaj.
63,7155,Only dry pieces wood,Xa b'olaj che'
63,7156,They used on them now,Xkikoj chik
63,7157,"Balam Quitze,","B'alam Kitze,"
63,7158,Balam Acab.,B'alam Aq'ab'.
63,7159,"They entered their wives,","Xok kixoqil,"
63,7160,Killers.,E kamisanel.
63,7161,Only therefore they returned the part of them now.,Xawi k'u xetzalij ri chajkar chik.
63,7162,Only they went again by legs all nations,Xa xel chik chi kaqan ronojel amaq'
63,7163,"When they found their first they were finished,","Are xkiriq ki nab'e xe'utzinik,"
63,7164,They were killed.,Xekamisaxik.
63,7165,"Not surely only a few of people died,","Ma na xa sqaqi'n chi winaq xkamik,"
63,7166,Not when died these.,Mawi are xkam wi ri'.
63,7167,"They tormented again to their hearts,","Xkitzayij chi ki k'u'x,"
63,7168,Only therefore insects entered to them.,Xa k'u chikop xok chike.
63,7169,Not surely therefore it warlike things,Ma na k'u la' achijilal taj
63,7170,They did.,Xkib'ano.
63,7171,"Not arrows,","Mawi ch'ab',"
63,7172,Not shields they took.,Mawi pokob' taj xek'am wi.
63,7173,Then they were humiliated all nations.,Ta xeyoq'otajik ronojel amaq'.
63,7174,Only therefore they begged humbly now the nations,Xa k'u xe'elaj chik ri amaq'
63,7175,Before their faces,Chikiwach
63,7176,"The Balam Quitze,","Ri B'alam Kitze,"
63,7177,"Balam Acab,","B'alam Aq'ab',"
63,7178,Mahucutah.,Majukutaj.
63,7179,“Pity our faces.,“Toq'ob' qa wach.
63,7180,"Not then we die,”","Ma ta kojkamik,”"
63,7181,They said.,Xecha'.
63,7182,"“Good then that,","“Utz b'a la',"
63,7183,"Certainly you obedient will come to be,","Xax ix wi kame'l chuxik,"
63,7184,"You servants,","Ix aj patan,"
63,7185,"As long as goes sun,","Chi b'e q'ij,"
63,7186,"As long as goes light,” they were told.","Chi b'e saq,” xe'uchaxik."
63,7187,Thus their defeat,Keje' k'ut u ch'akatajik
63,7188,All nations.,Ronojel amaq'.
63,7189,"This because of our first mothers,","Ri' kumal qa nab'e chuch,"
63,7190,Fathers.,Qajaw.
63,7191,"There it was done on its top mountain,","Chiri' xb'an wi chuwi' juyub',"
63,7192,Hacavitz it has been named today,Jaq'awitz u b'i'nam wakamik
63,7193,Where first they planted,Are nab'e xetike wi
63,7194,There.,Chiri'.
63,7195,"They multiplied,",Xepoq' wi;
63,7196,They became many.,Xek'iritaj wi.
63,7197,"They had daughters,","Xemi'alanik,"
63,7198,They had sons on its top Hacavitz.,Xek'ajolanik chuwi' Jaq'awitz.
63,7199,They rejoice again when,Keki'kot chik ta
63,7200,They defeated,Xkich'ako
63,7201,All nations.,Ronojel amaq'.
63,7202,There they were defeated on its top mountain.,Chiri' ch'akatajinaq wi chuwi' juyub'.
63,7203,Thus they did this.,Keje' k'ut xkib'an ri'.
63,7204,They defeated surely,Xkich'ak na
63,7205,"Nations,","Amaq',"
63,7206,All nations.,Ronojel amaq'.
63,7207,Then therefore seated their hearts.,K'ate k'ut xku'b'e ki k'u'x.
63,7208,They spoke to their sons,Xetzijon chire ki k'ajol
63,7209,Approached,Xnaqajoq
63,7210,They would die.,Kekamoq.
63,7211,Then truly they desired to die.,Ta qi xeraj kamisaxik.
63,7212,This now we shall tell now their death,Are' chik wi xchiqab'ij chik ki kamik
63,7213,"Balam Quitze,","B'alam Kitze,"
63,7214,"Balam Acab,","B'alam Aq'ab',"
63,7215,"Mahucutah,","Majukutaj,"
63,7216,Iqui Balam their names.,Ik'i B'alam ki b'i'.
64,7217,"THEY sensed therefore their death,","XKINA' k'ut ki kamik,"
64,7218,Their loss.,Ki sachik.
64,7219,Then they gave instructions to their sons.,Ta xepixab'ik chirech ki k'ajol.
64,7220,"Not surely then sick,","Ma na e ta yab',"
64,7221,"Not as well groaning from illness,","Ma pu kejilowik,"
64,7222,They breathe heavily from illness not.,Kepolow taj.
64,7223,Then they left behind their word to their sons.,Ta xkanaj ki tzij chire ki k'ajol.
64,7224,"These their names their sons these,","Are' ki b'i' ki k'ajol wa',"
64,7225,Two he begotten sons Balam Quitze:,E kaib' xuk'ajolaj B'alam Kitze:
64,7226,"Co Caib his name firstborn,","K'o Kaib' u b'i' nab'e'al,"
64,7227,"Co Cavib next his name his secondborn,","K'o Kawib' chik u b'i' u kab'al,"
64,7228,His sons,U k'ajol
